,date,title,intro,url,content summary,keywords
15,8-Feb-22,Positive impact: Why sustainable palm oil could be one of the biggest beneficiaries of COP26 summit,Sustainable palm oil production could be one of the biggest beneficiaries of commitments made at the COP26 summit – but experts who have been assessing the fine print say that the devil lies in the detail of implementation.,www.foodnavigator-asia.com/Article/2022/02/08/why-sustainable-palm-oil-could-be-one-of-the-biggest-beneficiaries-of-cop26-summit,"COP26 saw over 100 countries committing to the Glasgow Climate Pact, which included pledges against deforestation, reaching carbon neutrality and other initiatives such as supporting smallholder farmers in palm oil producing countries to switch to more sustainable practices.
According to Malaysia Forest Fund CEO Dr Elizabeth Philip, such commitments can positively impact the sustainable palm oil sector as new pledges signed by the Malaysian government regarding methane gas, forest and land use and coal finance are all linked to the palm oil supply chain.
“[Some of these will require the industry] to keep a closer eye on their carbon footprint, meaning a need for more robust accounting, use of traceability technology, and taking care of human rights – [all of which are] part of a sustainable palm oil production system,”​ she said at a recent event held by the Malaysian Palm Oil Council (MPOC).
“The reality of the palm oil supply chain is that [we] need to support smallholder farmers in reaching sustainability [as] they are the ones producing one-third of the world’s palm oil supply,”​ Indonesia Food and Agribusiness Deputy Minister Dr Musdgalifah Machmud said at a COP26 palm oil forum.
in Kalimantan and Sumatera we have many roads split due to having to traverse the forest – if zero deforestation is allowed, does this mean no roads can be built?","['biggest', 'cop26', 'beneficiaries', 'forest', 'supply', 'palm', 'carbon', 'positive', 'deforestation', 'indonesia', 'oil', 'sustainable', 'zero', 'impact', 'summit', 'media']"
16,7-Feb-22,‘Regional treasures’: South Korea and Japan step up fight against country-of-origin food fraud,Both the South Korean and Japanese governments have moved to reinforce the robustness of their food authenticity systems against Geographical Indication (GI) and country-of-origin adulteration via initiatives including a new operational council and strict...,www.foodnavigator-asia.com/Article/2022/02/07/regional-treasures-south-korea-and-japan-step-up-fight-against-country-of-origin-food-fraud,"Japan recently announced that it would be setting up a specialised Japan GI Protection Council in order to oversee the promotion and development of GI products in the country, to be chaired by All Japan Food Association chairman Yoshihiro Murata and comprising 91 GI-registered organisations in addition to the local food industry, related organisations and local governments as members.
“[Japan] would like to enhance the attractiveness of GI-registered products as ‘regional treasures’ via the activities of the Japan GI Protection Council,”​ Ministry of Agriculture, Forestry and Fisheries (MAFF) minister Kaneko Genjiro said via a video statement.
“This council will also bring in help from stakeholders in various fields where appropriate, including finance, commerce and industry, and local administration.”​In South Korea, GI protection falls under the Korean Intellectual Property Office (KIPO) and is considered a ‘neighbouring concept’ to a traditional trademark.
“[Essentially], a trademark identifies a ‘specific business subject’ providing goods or services, whereas a geographical indication identifies the ‘specific region’ or the origin of goods and/or the characteristics of a specific region that the goods possess,”​ KIPO explained.
Major products associated with the most violations included pork, beef and kimchi.","['south', 'protection', 'products', 'japan', 'fraud', 'gi', 'specific', 'region', 'step', 'trademark', 'regional', 'treasures', 'fight', 'countryoforigin', 'council', 'food', 'korea']"
17,7-Feb-22,‘Richer and sweeter’: Yili reveals growth strategy to conquer SEA dairy market following Indonesian factory launch,"Chinese dairy giant Yili has revealed its growth strategy for the South East Asian dairy market, claiming that products need to have a richer and sweeter taste profile to entice consumers.",www.foodnavigator-asia.com/Article/2022/02/07/richer-and-sweeter-yili-reveals-growth-strategy-to-conquer-sea-dairy-market-following-indonesian-factory-launch,"Apart from its recently-launched ice cream plant in Indonesia​, the firm also purchased Thailand’s largest domestic ice cream manufacturer Chomthana for US$80.56mn, together establishing what Yili calls its ‘dual centres’ in South East Asia.
Cremo brand ice cream in Thailand and Joyday brand ice cream in Indonesia which is Yili’s first international ice cream brand,”​ Yili Assistant President Dr Yun Zhanyou told FoodNavigator-Asia​.
“When both bases are complete, not only Yili ice cream but also milk, cheese and other products will be made available all throughout South East Asian markets,”​ added Dr Yun.
“There are over 650 million people in South East Asia, 1.5 times more than the E.U.
“Although the pandemic has slowed down global economic growth, we are looking forward to the prospect of South East Asia restoring local economies as quickly as possible,”​ he said.","['sweeter', 'indonesian', 'reveals', 'south', 'east', 'products', 'consumers', 'growth', 'ice', 'cream', 'market', 'richer', 'yili', 'launch', 'sea', 'local', 'dairy', 'strategy']"
18,4-Feb-22,Show us the science: Japanese firms told to prove product safety to gain new packaged food licensing exemptions,The Ministry of Health in Japan has urged local food manufacturers to provide scientific evidence and proof of their products’ food safety credentials if they want to take advantage of new licensing exemptions for 17 food categories.,www.foodnavigator-asia.com/Article/2022/02/02/Show-us-the-science-Japanese-firms-told-to-prove-product-safety-to-gain-new-packaged-food-licensing-exemptions,"Japan’s Ministry of Health, Labour and Welfare (MHLW) recently announced that 19 new types of processed food products undergone successful reviews by the ministry and been designated exempt from the need to apply for and obtain a specific sealed packaged food manufacturing license from the prefectural governor.
This sealed packaged food manufacturing license applies to businesses producing foods that are sold in a sealed packaged format but do not need to be frozen or refrigerated, due to a potential risk of developing microbial contamination e.g.
“These changes will be enforced [under] Japan’s Food Sanitation Law with immediate effect,”​ MHLW Minister Shigeyuki Goto said via a formal statement.
Food poisoning fears​The ministry’s stress on scientific evidence to prove a lack of risk of food-related contamination is well-warranted, given that food poisoning outbreaks have made the headlines in Japan several times in the past two years.
Separate 2020 research by the Shimane University Hospital also revealed a minimum of 1,000 food poisoning cases in Japan yearly between 2015 and 2018 – not counting unreported or suspected cases.","['scientific', 'told', 'safety', 'risk', 'prove', 'japan', 'sealed', 'packaged', 'japanese', 'licensing', 'food', 'poisoning', 'science', 'botulinum', 'research', 'gain', 'students', 'product']"
19,2-Feb-22,Egypt considers bread subsidy overhaul to guard against soaring wheat prices,"To guard its upcoming budget from soaring global wheat prices, the Egyptian government is considering scrapping a popular bread subsidy for cash payments – but this risks a repeat of history.",www.foodnavigator-asia.com/Article/2022/02/02/egypt-considers-bread-subsidy-overhaul-to-guard-against-soaring-wheat-prices,"It's time to tackle the bread subsidyHowever, to protect the budget from soaring global prices for wheat – its forecast Egypt will import 13.2 million tonnes of wheat in 2021-22 – President Abdel Fattah al-Sisi has turned attention back to the subsidy.
The higher wheat prices are expected to add $763m to the 2021/2022 budget, according to finance ministry data.
Ali Moselhy, minister in charge of subsidies, told Reuters that he personally favours the cash route to buy bread.
Eligible Egyptians already get a monthly $3.20 voucher for other subsidised food.
He added the government aims to draw up a plan to reform bread subsidies in time for March budget preparations.","['price', 'budget', 'considers', 'subsidy', 'cash', 'prices', 'egypt', 'overhaul', 'bread', 'subsidised', 'subsidies', 'wheat', 'million', 'guard', 'food', 'soaring']"
20,2-Feb-22,Dairy divide: South Korea urges local industry to ‘clarify their misconceptions’ about new policy,"The South Korean government’s grand plans to overhaul local dairy policies and pricing systems have been met with major pushback from industry groups and confusion from farmers, with the ministry in charge calling on detractors to ‘clarify their misconceptions’...",www.foodnavigator-asia.com/Article/2022/02/02/dairy-divide-south-korea-urges-local-industry-to-clarify-their-misconceptions-about-new-policy,,
21,1-Feb-22,Packaging challenges: Grocery e-commerce surge and brands’ sustainability demands driving innovation,"Packaging firms are clamouring to respond to the surge in fresh food and grocery sales in Asia’s e-commerce channels, with the market set to double in the next five years to tip US$250bn in South East Asia alone, while simultaneously striving to meet...",www.foodnavigator-asia.com/Article/2022/02/01/packaging-challenges-grocery-e-commerce-surge-and-brands-sustainability-demands-driving-innovation,"This is a major environmental concern according to Alan Adams, APAC sustainability director at Sealed Air.
The firm also believes that smart packaging solutions can help reduce waste during food production and consumption.
Sustainability​As consumers in APAC increasingly educate themselves on sustainability, packaging firms are increasingly pledging to use recyclable or reusable materials in their food packaging.
The recycled soft plastic packaging was developed for the Cadbury Dairy Milk brand, and will be available in Australian supermarkets from September 2022.
“In the APAC region, one of the main challenges we face is the lack of formal waste collection and recycling infrastructure, and clear recycling regulatory frameworks​,” Smith told us.","['innovation', 'grocery', 'recycled', 'sealed', 'ecommerce', 'consumers', 'food', 'sustainability', 'recycling', 'driving', 'surge', 'waste', 'brands', 'challenges', 'regulatory', 'packaging', 'demands', 'apac']"
22,31-Jan-22,Safety assured: Australian food supply not contaminated by chemicals in foam used to fight bushfires,Food Standards Australia New Zealand (FSANZ) has confirmed that the Australian food supply has not been contaminated by chemicals from firefighting foam used to tackle bushfires.,www.foodnavigator-asia.com/Article/2022/01/31/safety-assured-australian-food-supply-not-contaminated-by-chemicals-in-foam-used-to-fight-bushfires,"The Australian Total Diet Study is published every two to three years, and every edition focuses on consumer exposure to different types of chemicals found in the food supply to assess food safety and public health risks.
In December 2021, FSANZ published the results of the 27th​ edition of this study, which focused on per- and poly-fluoroalkyl substances (PFAS) - chemicals commonly found in firefighting foam.
PFAS are also used for other industrial purposes, to make everyday products including takeout paper packaging and non-stick cookware.
International comparisons​Separately, it was also highlighted that all food items containing PFAS had far lower levels than those found in other countries, stressing the safety of the Australian food supply and refuting any need to make regulatory updates for PFAS contamination control.
“Overall, results indicate PFAS levels in the general Australian food supply are consistently lower than overseas studies.","['used', 'general', 'safety', 'study', 'pfas', 'supply', 'chemicals', 'levels', 'contaminated', 'bushfires', 'µgkg', 'australian', 'lower', 'foam', 'united', 'food', 'fight']"
23,27-Jan-22,Palm oil and human rights: Malaysia striving to improve reputation and appease US over labour standards,The palm oil industry in Malaysia is ramping up its efforts to improve labour standards after taking several hits to its reputation and business prospects over the poor handling of human rights issues.,www.foodnavigator-asia.com/Article/2022/01/27/palm-oil-and-human-rights-malaysia-striving-to-improve-reputation-and-appease-us-over-labour-standards,"While the palm oil industry as a whole has always faced sustainability debates, Malaysia’s palm oil sector in particular has had more problems with labour than its counterpart in Indonesia due to its extreme dependency on migrant labour, with the vast majority of workers in palm oil plantations coming from foreign countries.
The sector has faced its fair share of accusations of human rights issues including forced labour, child labour, worker abuse and more due to foreign workers being unable to or unaware of how to seek out help.
FGV has refuted all the accusations and as of October 2021, the firm appointed an independent auditing firm to assess its operations against 11 International Labour Organization (ILO) Indicators of Forced Labour.
One of these was the launching of Malaysia’s National Action Plan on Forced Labour (NAPFL) 2021 – 2025 which was announced late last year.
“Malaysia is committed to accelerate efforts and work in unison with the international community to eradicate forced labour, and all of these efforts and initiatives are a testament to the Ministry’s and the government’s commitment to eradicate forced labour,”​ said Saravanan.","['striving', 'forced', 'human', 'improve', 'palm', 'malaysia', 'standards', 'reputation', 'charter', 'oil', 'workers', 'labour', 'commitment', 'action', 'rights']"
24,26-Jan-22,Anti-monopoly measures: Japan publishes ‘fair transaction’ guidelines to improve food and retail trade,The Japanese government has published a new set of ‘fair transaction’ guidelines for the food manufacturing and retail sectors as it seeks to promote proper trading practices and prevent monopolies in the supply chain.,www.foodnavigator-asia.com/Article/2022/01/26/japan-fair-transaction-guidelines-hoped-to-prevent-monopolies-and-improve-trade,"Dubbed the ‘Guidelines for Promoting Fair Trade between Food Manufacturers and Retailers’, the guidelines were published by Japan’s Ministry of Agriculture, Forestry and Fisheries (MAFF) with the incorporation of principles from the country’s existing Antimonopoly Act and Subcontract Act.
“The aim is to promote proper and fair transactions between the food manufacturing industry and the retail industry, [and as such] we have strived to make these guidelines as clear and easy to understand as possible,”​ MAFF stated via a formal statement.
‘Desirable transaction actions’ for these include holding proper negotiations and black-and-white agreements, and frequent contact between both parties to confirm production quantities prior to actual manufacturing.
“[An example of this would include] the a large-scale retailer misusing its influence against a food supplier, e.g.
“The Unfair Competition Prevention Law stipulates that the act of illegally acquiring ‘trade secrets’ such as technology and know-how owned by another business [such as recipes and food technologies by a food manufacturer], and the act of using and disclosing these illegally acquired secrets are defined as ‘unfair competition’,”​ the guidelines stated.","['transactions', 'using', 'measures', 'japan', 'act', 'publishes', 'retail', 'guidelines', 'improve', 'fair', 'industry', 'handling', 'transaction', 'secrets', 'trade', 'food', 'position']"
25,26-Jan-22,Fight back: How APAC’s alcohol sector is brewing success after COVID-19 hangover – Exclusive in-depth analysis,"The alcohol sector in the Asia Pacific region was amongst the most heavily-hit by the COVID-19 pandemic due to the closure of many hospitality outlets, but insiders say the outlook is positive thanks to retail modernisation, product innovation and sustainability...",www.foodnavigator-asia.com/Article/2022/01/26/Fight-back-How-APAC-s-alcohol-sector-is-brewing-success-after-COVID-19-hangover-Exclusive-in-depth-analysis,"This is why in this edition of the FNA Deep Dive, we take a closer look at the state of the alcohol industry in 2022, the major trends driving its growth, and the challenges that still lie ahead.
©ZEYASimilarly in China, RTD products are also increasingly in demand due to the convenience factor and increasing number of consumers drinking at home, with hard seltzers in particular seeing rapid development.
©KavalanInternational award-winning distillery Kavalan also sees RTD products as an important post-pandemic trend within the industry, and has launched its own RTD cocktails in response to this trend as well.
The Japanese alcohol industry was hit badly by COVID-19 alcohol bans and lockdowns.
“The future of the alcohol industry [especially in Japan] is relatively uncertain due to the variants of concern emerging from the COVID-19 pandemic,”​ he said.","['rtd', 'products', 'drinking', 'gin', 'brewing', 'hangover', 'retail', 'wines', 'exclusive', 'alcohol', 'wine', 'sector', 'consumers', 'success', 'apacs', 'industry', 'fight', 'covid19', 'analysis', 'indepth']"
26,25-Jan-22,Scientific validation: Singapore’s KosmodeHealth confirms upcycled noodles’ zero-GI benefits,"Singaporean food tech firm KosmodeHealth has successfully demonstrated the low-GI - or rather, 'zero-GI' - benefits of its W0W Noodles with evidence from a new research study.",www.foodnavigator-asia.com/Article/2022/01/25/scientific-validation-singapore-s-kosmodehealth-confirms-upcycled-noodles-low-gi-benefits,"“We worked with Temasek Polytechnic’s Glycaemic Index Research Unit to conduct this study in order to compare the Glycaemic Response (GR) values of regular noodles and W0W Noodles,”​ KosmodeHealth Co-Founder Florence Leong told FoodNavigator-Asia​.
“Options such as konjac noodles are low-GI but lack protein and fibre, whereas buckwheat noodles may have high protein content but have medium-GI,”​ she said.
In this instance, the researchers found that there was no significant difference between subject response to yellow noodles and W0W noodles on all fronts.
“[We are glad that feedback] on the texture of W0W Noodles has been that the texture is almost similar to that of starchy noodles,”​ said Leong.
“The noodles are specially formulated for consumers with blood sugar concerns and are also gut health friendly with high fibre to feed the microbiome, keto-friendly and vegan-friendly.","['scientific', 'validation', 'noodles', 'confirms', 'w0w', 'upcycled', 'study', 'response', 'benefits', 'protein', 'zerogi', 'kosmodehealth', 'barley', 'sugar', 'glycaemic', 'singapores', 'high', 'blood']"
27,19-Jan-22,Clear of nuclear? Japanese government urges support for UK’s proposed lift of Fukushima import restrictions,"Japan is hopeful that the United Kingdom will lift bans on food imports from Fukushima following a positive risk assessment report, citing the benefits of reduced trade barriers and lower costs for the food sector.",www.foodnavigator-asia.com/Article/2022/01/19/Clear-of-nuclear-Japanese-government-urges-support-for-UK-s-proposed-lift-of-Fukushima-import-restrictions,"The current Japanese prefectures affected by these controls are Fukushima, Miyagi, Nagano, Gunma, Ibaraki, Yamanashi, Yamagata, Shizuoka, Niigata.
FSA has also highlighted that Option Two is the most ‘desirable’ one based on its analysis.
The FSA’s public consultation is still ongoing, and any comments can still be submitted until February 11 this year.
Meanwhile, the United States Food and Drug Administration (FDA) announced in September 2021 that it had ‘lifted the import restrictions on Japanese food products due to radioactive substances’​.
As of May 2021, only China, Taiwan, South Korea, Macau and Hong Kong maintain some form of full import bans on food from Fukushima-impacted areas.","['option', 'risk', 'fsa', 'restrictions', 'urges', 'japanese', 'fukushima', 'public', 'nuclear', 'lift', 'import', 'uk', 'uks', 'support', 'proposed', 'food']"
28,18-Jan-22,Culture club: Why Asia will become epicentre for cultured seafood sector - WATCH Avant and BlueNalu,"Experts from cultured seafood pioneers Avant and BlueNalu have revealed why Asia will become the epicentre of the rapidly rising sector, with the CEOs of both companies sharing their exclusive insights in our brand new FNA InnovATE video series.",www.foodnavigator-asia.com/Article/2022/01/18/Culture-club-Why-Asia-will-become-epicentre-for-cultured-seafood-sector-WATCH-Avant-and-BlueNalu,"Asia is the world’s largest consumer of protein and particularly of seafood, eating some three to five times the per capita consumption of seafood in North America or Europe.
This voracious appetite for seafood has led to many experts sounding alarm bells about a rapidly widening gap between seafood supply and demand.
Hoping to plug this gap are cultured seafood pioneering firms such as Avant and BlueNalu, which both have a deep interest in Asia as a major market for growth due to cuisine, culture, demand and an overall necessity due to a vulnerable supply chain.
“BlueNalu is based in San Diego, California but we are a global company, [and in this] we are very focused on establishing a presence and growing in Asia,”​ CEO Lou Cooperhouse told FoodNavigator-Asia​.
“Frankly it’s because the demand there is really the greatest in the world as it is, and is also expected to increase dramatically in the years ahead causing further challenges for the seafood supply chain.","['sector', 'club', 'told', 'seafood', 'asia', 'really', 'supply', 'epicentre', 'avant', 'singapore', 'demand', 'worlds', 'watch', 'bluenalu', 'culture', 'cultured']"
