,news title,news source(url),content summary,keywords
184,India asks Twitter to take down some tweets critical of its Covid-19 handling,https://www.straitstimes.com/asia/south-asia/india-asks-twitter-to-take-down-some-tweets-critical-of-its-covid-19-handling,"Twitter has withheld some of the tweets after the legal request by the Indian government, a company spokeswoman told Reuters on Saturday (April 24).
The government made an emergency order to censor the tweets, Twitter disclosed on Lumen database, a Harvard University project.
In the government's legal request, dated April 23 and disclosed on Lumen, 21 tweets were mentioned.
""When we receive a valid legal request, we review it under both the Twitter Rules and local law,"" the Twitter spokeswoman said in an emailed statement.
If it is determined to be illegal in a particular jurisdiction, but not in violation of the Twitter Rules, we may withhold access to the content in India only,"" she said.","content, named, critical, india, handling, legal, asks, technology, twitter, covid19, spokeswoman, tweets, request, rules, world"
185,China summons Japanese ambassador over Fukushima water plan,https://www.straitstimes.com/asia/east-asia/china-summons-japanese-ambassador-over-fukushima-water-plan,"BEIJING (AFP) - China on Thursday (April 15) summoned Japan's ambassador over Tokyo's ""wrong decision"" to release more than one million tonnes of treated water from the Fukushima nuclear plant into the ocean.
China criticised Tokyo's decision as ""extremely irresponsible"" on Tuesday, complaining the plan would damage public health.
Around 1.25 million tonnes of water has accumulated in tanks at the nuclear plant, which was crippled after going into meltdown following a tsunami in 2011.
Japan's Prime Minister Yoshihide Suga said that disposing of the water was an ""inevitable task"" in the decades-long process of decommissioning the nuclear plant.
The International Atomic Energy Agency (IAEA) has endorsed the release, which it says is similar to the disposal of waste water at nuclear plants elsewhere in the world.","fukushima, nuclear, china, plan, japanese, ambassador, release, summons, waste, japan, tonnes, water, tokyos, plant, international, decision"
186,"South Korea, US show differences over Japan's Fukushima plans",https://www.straitstimes.com/asia/east-asia/south-korea-us-show-differences-over-japans-fukushima-plans,"SEOUL (REUTERS) - South Korea raised concerns over Japan's decision to release treated water from its crippled Fukushima nuclear plant into the sea with visiting US climate envoy John Kerry, its foreign ministry said, but Mr Kerry reaffirmed Washington's confidence in the plan's transparency.
South Korean Foreign Minister Chung Eui-yong sought to rally support behind the country's protest against the Fukushima plan at a dinner meeting with Mr Kerry, the ministry said.
Seoul strongly rebuked the decision, with the foreign ministry summoning the Japanese ambassador and President Moon Jae-in ordering officials to explore petitioning an international court.
But Mr Kerry, at a media roundtable on Sunday, said that Tokyo had made the decision in a transparent manner and will continue following due procedures.
The former US secretary of state added that Washington would closely monitor Japan's implementation ""like every country, to make certain there is no public health threat"".","transparent, fukushima, plans, mr, kerry, south, japan, water, japans, korea, differences, ministry, foreign, international, decision"
187,"As climate change thaws mountain tops, risks of rockfalls surge",https://www.straitstimes.com/world/europe/as-climate-change-thaws-mountain-tops-risks-of-rockfalls-surge,"The orbs barrel down the Swiss mountain, toppling beech and spruce trees as they pick up speed.
These ""test rocks"" - the heaviest weighing 3,200kg - are part of research aimed at understanding the growing risk of rockfalls around the world.
As climate change warms high-altitude mountain regions, boulders and rocks long frozen into place are being loosed and tumbling downslope.
""We took bets on whether they would get stuck or not,"" Dr Caviezel said, laughing.
""But we will never answer the 'when',"" Dr Caviezel said.","change, rock, caviezel, boulders, dr, broke, climate, orbs, mountain, risks, rocks, rockfalls, university, thaws, surge, tops"
188,Pilots reminisce as RSAF retires Super Puma progressively,https://www.straitstimes.com/singapore/pilots-reminisce-as-rsaf-retires-super-puma-progressively,"The Super Puma will be progressively replaced by the newer H225M medium lift helicopter from Airbus, the first of which recently arrived in Singapore.
The most memorable moments of his career with the Super Puma were the rescue and medical evacuation operations he took part in at night, in which lives were saved and are a real test of a pilot's skills, he said.
The new tactical transport helicopter can also operate in confined environments, often the case in medical evacuations.
Ms Poh, who is now an MP for Sembawang GRC, said the Super Puma replaced the previous workhorse, the UH-1H Huey lightweight utility helicopter.
The Super Puma that came later in the 1980s was a lot more high performance and multi-role capable,"" she said.","progressively, pilots, singapore, capabilities, puma, retires, reminisce, workhorse, used, upgrade, rsaf, transport, super, helicopter"
189,Olympics: Tokyo venues ready to forge gold medal dreams,https://www.straitstimes.com/sport/olympics-tokyo-venues-ready-to-forge-gold-medal-dreams,"TOKYO (AFP) - From a state-of-the-art aquatics centre to a historic martial arts arena whose roof resembles Mount Fuji, Japan's Olympic sites are ready for action after a year's coronavirus delay.
The 43 venues are located in two main areas: the ""Tokyo Bay Zone"" in the capital's busy port district, and the more central ""Heritage Zone"" incorporating several sites from the 1964 Tokyo Olympics.
A slimmed-down, cheaper version was commissioned and the five-floor facility was unveiled in December 2019, along with a host of special features to beat the heat of the Tokyo summer.
But how many domestic fans - if any - will be allowed into the stadium during the events is expected to be decided by organisers this month.
Aquatics Centre","zone, stadium, olympic, central, ready, opening, olympics, gold, dreams, billion, tokyo, venues, centre, afp, medal, forge, sites"
190,China says release of treated Fukushima water 'extremely irresponsible',https://www.straitstimes.com/asia/east-asia/china-says-release-of-fukushima-water-extremely-irresponsible,"BEIJING (AFP) - China on Tuesday (April 13) hit out at Japan's plan to release more than one million tonnes of treated water from the Fukushima nuclear plant into the ocean as ""extremely irresponsible"".
Beijing said the ocean was the ""common property of mankind"" and the disposal of the nuclear waste water ""is not just Japan's domestic issue"".
Around 1.25 million tonnes of water has accumulated in tanks at the nuclear plant, which was crippled after going into meltdown following a tsunami in 2011.
Japan's Prime Minister Yoshihide Suga said that disposing of the water was an ""inevitable task"" in the decades-long process of decommissioning the nuclear plant.
The International Atomic Energy Agency (IAEA) has endorsed the release, which it says is similar to disposal of waste water at nuclear plants elsewhere in the world.","extremely, fukushima, nuclear, china, waste, release, tonnes, water, japans, treated, plant, irresponsible, foreign, tokyo, international"
191,Seoul aims to fight Tokyo's decision to release treated water from Fukushima nuclear plant into sea,https://www.straitstimes.com/asia/east-asia/south-korea-aims-to-fight-japans-fukushima-decision-in-world-tribunal,"SEOUL (REUTERS) - South Korean President Moon Jae-in ordered officials on Wednesday (April 14) to explore moving an international court over Japan's decision to release water from its Fukushima nuclear plant, his spokesman said, amid protests by fisheries and environmental groups.
Japan unveiled plans on Tuesday to release more than one million tonnes of water from the plant crippled by a 2011 earthquake and tsunami into the sea once it had been treated.
South Korea strongly protested against the decision, summoning Mr Koichi Aiboshi, Tokyo's Ambassador in Seoul, and convening an intra-agency emergency meeting to craft its response.
Mr Moon also expressed concerns about the decision as Mr Aiboshi presented his credentials, having arrived in South Korea in February for the ambassador's post.
South Korea's foreign ministry issued a statement saying it had raised similar concerns with Washington, after the State Department said Japan's decision was ""transparent"" and in line with global safety standards.","fukushima, nuclear, decision, moon, mr, tokyos, release, south, water, fight, japans, sea, treated, plant, concerns, officials, seoul"
192,How Grab CEO's Harvard connection opened the door to world's biggest Spac deal,https://www.straitstimes.com/business/companies-markets/grab-ipo-how-harvard-connection-opened-the-door-to-worlds-biggest-spac,"Mr Tan was not ready to give up on going public.
Both were Harvard Business School alumni, and both had eschewed easier paths in life to set up their own firms.
In an interview over Zoom, Mr Tan recalls that after the initial introduction was made, Mr Gerstner called some common friends to check him out.
Mr Gerstner has also invested in Coupang, the South Korean e-commerce giant founded by Mr Bom Kim, who attended Harvard Business School at around the same time as Mr Tan before Mr Kim dropped out.
Grab rival Gojek was founded by Mr Nadiem Makarim, a Harvard Business School classmate of Mr Tan who is now Indonesia's education minister.","tan, business, gerstner, mr, worlds, harvard, deal, biggest, school, ceos, entrepreneur, connection, door, grab, world, spac, opened"
193,Dance-theatre review: Intimate bharatanatyam telling of refugee stories,https://www.straitstimes.com/life/arts/dance-theatre-review-intimate-bharatanatyam-telling-of-refugee-stories,"Dance/TheatreAGATHI/REFUGEEApsaras Arts Dance Company and Wild RiceNgee Ann Kongsi Theatre, last Sunday (April 4)Agathi/Refugee feels like a fireside story unfolding to a small communal gathering.
It is an unprecedented opportunity to closely observe the dancers, and to admire the intricate vocabulary of delicate hand gestures and eye movements that are the signature of the Indian classical dance form of bharatanatyam.
This helps bridge the gap between the traditional form and the modern tale of the plight of refugees.
The topic is a tough one for the dance form to tackle, and the narration, scripted by Audrey Perera with playwright Alfian Sa'at as consultant, had a couple of wobbly moments.
Agathi demonstrates what can be achieved in a partnership, with the traditional arts company offering discipline, gravitas and aesthetics while the contemporary company shares its slick staging experience, marketing reach and unusual space.","dancetheatre, dance, form, company, intimate, wont, staging, telling, bharatanatyam, arts, traditional, dancers, scene, refugee, theatre, review"
194,Taiwan train crash: Model Chiling Lin donates $189K to victims,https://www.straitstimes.com/life/entertainment/taiwan-train-crash-model-chiling-lin-donates-189k-to-victims,"TAIPEI - Taiwanese model-actress Chiling Lin has announced she is donating NT$4 million (S$189,000) to the victims of Taiwan's worst rail accident in seven decades.
Lin, 46, said she would donate the sum of money in her personal capacity in a statement made on the Facebook page of Chiling Charity Foundation early on Tuesday.
Her charity organisation said in the statement in Chinese: ""Let's hope there is warm light at the end of darkness.""
The charity organisation also listed its past donations.
Other celebrities who have donated to the victims of the accident include Taiwanese singer Waa Wei, Taiwanese actor Sampan Wu and Hong Kong actor Chapman To, who is currently based in Taiwan.","189k, charity, statement, donates, taiwan, earthquake, actor, money, victims, crash, taiwanese, support, lin, train, chiling, organisation, model"
195,"Trust and coast eroded, Indian fishing hamlet boycotts Kerala polls",https://www.straitstimes.com/asia/south-asia/trust-and-coast-eroded-indian-fishing-hamlet-boycotts-polls,"CHENNAI (REUTERS) - Petitions, protest and hunger strikes failed, so this week hundreds of Indian families used their vote to highlight the coastal erosion and flooding that is swallowing their village.
""We have written petitions, talked to officials, gone on hunger strike and every year the worsening coastal flooding and its impact on our lives is there for everyone to see,"" said Mr Thushar Nirmal Sarathy, a resident and lawyer.
With a population topping 14,000, Chellanam has at least 1,000 homes that are located precariously close to the sea.
As far back as the 1980s, the government identified the area as ""highly susceptible to coastal erosion"" and local officials say they are working on a solution.
""Climate change, particularly the Indian Ocean warming, is one of the key contributing factors,"" Dr Joseph told the Thomson Reuters Foundation.","vote, sea, eroded, coastal, trust, polls, worsening, say, erosion, kerala, coast, boycotts, flooding, results, protest, fishing, chellanam, indian, hamlet"
196,PUB working on computer modelling system to prepare for floods and rising sea levels,https://www.straitstimes.com/singapore/environment/pub-starts-work-on-computer-modelling-system-to-prepare-for-floods-and-rising,"SINGAPORE - Singapore is taking steps to better prepare itself for flooding episodes driven by climate change by developing the nation's first computer modelling system that can help predict how sea level rise and heavier rain could impact the nation.
Work has begun on the $13.4 million Coastal-Inland Flood Model, being co-developed by national water agency PUB, the National University of Singapore (NUS) and water management solutions provider Hydroinformatics Institute.
The coastal model will simulate potential changes in waves near the shore as well as storm surges within the region under different climate change scenarios.
The computer model will help PUB plan coastal adaptation measures, evaluate the effectiveness of proposed coastal protection infrastructure, and improve operations management, the agency added.
The Coastal-Inland Flood Model was announced by Minister for Sustainability and the Environment Grace Fu during the committee of supply debate on the budgets of individual ministries last month.","computer, coastal, floods, rising, modelling, singapore, climate, levels, water, system, pub, sea, prepare, simulate, flood, model, working, island"
197,No early warning: Powerful cyclone Seroja exposes Indonesia's lack of preparedness,https://www.straitstimes.com/asia/se-asia/no-warnings-powerful-cyclone-exposes-indonesias-lack-of-preparedness,"Activists and researchers point to a slow response to Seroja, with little early warning infrastructure in place.
Indonesia's weather agency feeds warnings to local disaster mitigation agencies and also provides warnings on its website.
Mr Isyak Nuka, head of the disaster mitigation agency in East Nusa Tenggara, said such measures were usually effective, but the scale of flash floods and landslides was ""unprecedented"".
""Tropical cyclones don't happen that much, but when they happen the damage is extraordinary,"" she said.
""What needs to be emphasised is not just early warning, but also our response capacity,"" he said.","seroja, lack, exposes, indonesian, powerful, warning, happen, mr, preparedness, cyclones, disaster, warnings, nusa, east, early, indonesias, cyclone"
198,Olympics: Tokyo Games torch relay begins in Fukushima,https://www.straitstimes.com/sport/olympics-tokyo-games-torch-relay-begins-in-fukushima,"FUKUSHIMA, JAPAN (REUTERS) - Japan officially started the Olympic torch relay in Fukushima on Thursday (March 25), kicking off a four-month countdown to the Summer Games in Tokyo.
Members of the Japanese national women's football team used the Olympic flame, flown in from Greece, to light the torch.
It featured a drum concert and dance performances by a group of residents from Fukushima, followed by a children's choir.
The quadrennial Games were delayed from 2020 due to Covid-19 and is the first ever organised during a global pandemic.
Japanese Prime Minister Yoshihide Suga assured reporters in Tokyo that the government was cooperating with the Tokyo government and the International Olympic Committee to host a secure Games.","fukushima, relay, torch, olympic, begins, waiting, japan, olympics, starting, work, games, tokyo, flame"
199,"‘We’ve always lived here, yet we don’t belong’",https://www.straitstimes.com/asia/weve-always-lived-here-yet-we-dont-belong,"Jobless, many now pick mussels on the beach.
At the normally bustling Karon beach, white surf now breaks on undisturbed sand.
In December, when holidaymakers from temperate countries normally surge into balmy Thailand, the number of tourists last year plunged by more than 99 per cent.
Living precariouslyHidden in the corners of this glamorous island, where tar roads end in sandy tracts, are traces of a more quiet devastation.
Over 4,000 of Thailand’s 13,000 sea gypsies live on the resort island of Phuket.","normally, quiet, island, beach, tourists, wooden, mussels, white, weve, phuket, village, dont, lived, belong"
200,Umno goes after 'traitors' in the party: The Star columnist,https://www.straitstimes.com/asia/se-asia/umno-goes-after-traitors-in-the-party-the-star-columnist,"The surprise was the attacks on enemies inside the party who were slammed as ""hypocrites"" and ""traitors"".
Ketereh division chief Tan Sri Annuar Musa, who has been vocal about this, bore the brunt of the attacks.
Annuar and Umno president Datuk Seri Dr Ahmad Zahid Hamidi were running mates in the last Umno election and their wives are close friends.
Perlis Umno chief Datuk Seri Shahidan Kassim, who has been openly pro-Bersatu, was jeered and heckled throughout his speech.
On the other hand, Kelantan Umno chief Datuk Ahmad Jazlan Yaakub was cheered on for his strong stand opposing Bersatu.","columnist, state, chief, general, umno, bersatu, party, star, division, annuar, goes, traitors, datuk, zahid"
201,New Suez crisis: A global economy creaking under the strain,https://www.straitstimes.com/business/economy/new-suez-crisis-a-global-economy-creaking-under-the-strain,"Sixty-five years after the late Egyptian president nationalised the Suez Canal, prompting the 1956 invasion by Britain, France and Israel, the waterway continues to hold a vice-like grip on global commerce.
'No capacity left'Given the widespread fears a year ago about shortages, the global trading system has in many ways held up remarkably well during the pandemic.
The blockage in the Suez Canal follows a cascade of events that have jeopardised the smooth running of global trade.
This time round, Mr Shibata warns of another potential ""massive impact"" on global chip supplies.
The pandemic itself was already exposing vulnerabilities in global supply chains.","global, creaking, supply, trade, crisis, economy, pandemic, mr, shipping, suez, strain, system, supplies, canal"
202,"Panellists see more avenues for Japan, S'pore to deepen ties",https://www.straitstimes.com/singapore/panellists-see-more-avenues-for-japan-spore-to-deepen-ties,"There are many opportunities for Singapore and Japan to deepen their relationship amid the Covid-19 pandemic and global challenges, speakers at the 14th Japan-Singapore Symposium have said.
The speakers included Japan's State Minister for Foreign Affairs Eiichiro Washio, Singapore's Ambassador-At-Large Tommy Koh, and Waseda University professor Yukiko Fukagawa.
He added that Singapore can learn from Japan its ""X factor"" - the people's resilience and civic-mindedness.
""We feel there is essential commonalities with the FOIP (free and open Indo-Pacific) that Japan is promoting and we are very much encouraged,"" he said.
The symposium was organised by the Singapore Institute of International Affairs and the Japan Institute of International Affairs.","affairs, ties, spore, avenues, singapore, symposium, indopacific, mr, japan, rule, washio, law, speakers, panellists, deepen"
203,Crisis in the Himalayas,https://www.straitstimes.com/opinion/crisis-in-the-himalayas,"Tending to his fields one crisp winter morning, Chandra Singh Rana saw what looked like smoke emerging from the wooded slopes and snow-capped peaks that led to Nanda Devi, one of the world's tallest mountains.
The accompanying roar sent the 77-year-old, his grandson and fellow residents of Reni, a village nestled up in the Indian Himalayas, scrambling for higher ground.
A rockslide in the nearby mountains triggered a tsunami of water, stones and mud that hurtled through the steep river valley dividing the village, consuming those unable to escape.","triggered, crisis, unable, worlds, valley, winter, water, tsunami, tending, himalayas, village, wooded"
204,"‘We’ve always lived here, yet we don’t belong,’ say Thailand's sea gypsies",https://www.straitstimes.com/asia/weve-always-lived-here-yet-we-dont-belong-say-thailands-sea-gypsies,"Jobless, many now pick mussels on the beach.
At the normally bustling Karon beach, white surf now breaks on undisturbed sand.
In December, when holidaymakers from temperate countries normally surge into balmy Thailand, the number of tourists last year plunged by more than 99 per cent.
Living precariouslyHidden in the corners of this glamorous island, where tar roads end in sandy tracts, are traces of a more quiet devastation.
Over 4,000 of Thailand’s 13,000 sea gypsies live on the resort island of Phuket.","normally, quiet, island, beach, tourists, wooden, mussels, white, weve, phuket, village, dont, lived, belong"
205,"Biden says free Indo-Pacific essential as he meets India, Japan, Australia leaders",https://www.straitstimes.com/world/united-states/biden-says-free-indo-pacific-essential-as-he-meets-india-japan-australia-leaders,"WASHINGTON (REUTERS) - US President Joe Biden met leaders of Australia, India and Japan on Friday (March 12), a group central to his efforts to counter China's growing military and economic power, and said a free and open Indo-Pacific region was essential to all of their futures.
""A free and open Indo Pacific is essential to each of our futures,"" Mr Biden told the meeting from the White House.
""The United States is committed to working with you, our partners, and all our allies in the region, to achieve stability.""
The United States wants to strengthen ties with allies and partners as China adopts an increasingly assertive foreign policy in Asia and beyond.
The Biden administration told Reuters on Tuesday the United States and Japan would help fund Indian firms manufacturing vaccines for US drugmakers Novavax and Johnson & Johnson.","region, meets, open, essential, india, meeting, indopacific, biden, told, australia, japan, united, states, leaders, vaccines, free"
206,"Age not a good barometer of tech savviness, say panellists at Smart Nation forum",https://www.straitstimes.com/tech/tech-news/age-not-a-good-barometer-of-tech-savviness-say-panellists-at-smart-nation-forum,"She added that even for young people, it should not be assumed they are all savvy and discerning.
She pointed to a recent IPS study that found young people had different capabilities in spotting fake news.
On this, Mr Iswaran said it was very important that parents understand what avenues are available to them to manage their children's exposure, especially when the kids are younger.
To this, Mr Iswaran said that universal access, to ensure everyone who needs access to the Internet gets it, ""is something that we should be committed to"".
But even as Singapore transforms digitally, one big concern is whether people without deep tech skills, or who are ""tech lite"", will be left behind too.","barometer, iswaran, young, tech, savviness, mr, nation, forum, good, say, savvy, panellists, singapore, discussion, panel, access, age, digital, smart"
207,Age not a good barometer of tech savviness: Panellists,https://www.straitstimes.com/tech/tech-news/age-not-a-good-barometer-of-tech-savviness-panellists,"He added that the Government has launched a programme to help the elderly pick up tech skills.
""We actually need multidisciplinary teams - we need artists, we need musicians, we need designers.
During the dialogue, an audience member said he was worried that local technology companies might be left out as more and more tech multinational corporations set up shop in Singapore.
Another pain point for companies that was raised was the shortage of tech talent even as demand for technology rises.
Dr Balakrishnan said that while local universities have increased their intake for tech courses, it is not enough to meet talent needs here.","barometer, technology, savviness, singapore, access, left, need, age, discussion, good, local, digital, savvy, panellists, tech"
208,"Free, open Indo-Pacific essential, Biden says as Quad leaders meet",https://www.straitstimes.com/world/united-states/free-open-indo-pacific-essential-biden-says-as-quad-leaders-meet,"WASHINGTON • United States President Joe Biden met the leaders of Australia, India and Japan yesterday, a group central to his efforts to counter China's growing military and economic power, and said a free and open Indo-Pacific region was essential to all of their futures.
""A free and open Indo-Pacific is essential to each of our futures,"" Mr Biden told the meeting from the White House.
""The United States is committed to working with you, our partners, and all our allies in the region, to achieve stability.""
Mr Modi told the session the Quad had ""come of age"" and would ""now remain an important pillar of stability in the region"".
Among the issues to be addressed are supply chains that were exposed during the pandemic as heavily reliant on China.","region, open, essential, stability, meeting, indopacific, quad, biden, told, prime, leaders, free, meet"
209,India's vaccine diplomacy gets a shot in the arm under Quad alliance's initiative,https://www.straitstimes.com/asia/south-asia/indias-vaccine-diplomacy-gets-a-shot-in-the-arm-with-alliance,"NEW DELHI - A ""minilateral"" decision to manufacture a billion doses of a Covid-19 vaccine in India for South-east Asia and others by 2022 is a shot in the arm for the South Asian nation's soft power diplomacy.
The vaccine initiative by the Quadrilateral Security Dialogue or Quad grouping of India, the US, Australia and Japan was announced at the first summit-level leaders' meeting on Friday (March 12).
Each country in this ""unique initiative"" will leverage its capabilities to ensure South-east Asia, the Pacific Island states and countries in the Indian Ocean get vaccine supplies, said Indian Foreign Secretary Harsh Vardhan Shringla.
Indian vaccine maker Biological E will set up additional manufacturing capacity to produce vaccines, including Johnson & Johnson's Covid-19 vaccine.
Australia will contribute US$77 million (S$103.5 million) to the effort as well as ""last-mile"" logistics support with a focus on South-east Asia, according to a factsheet on the vaccine initiative.","grouping, nations, gets, initiative, quad, ocean, diplomacy, shot, arm, alliances, indias, japan, southeast, asia, security, vaccine, indian"
210,Quad vaccine initiative seen as boost to India's soft power,https://www.straitstimes.com/asia/south-asia/quad-vaccine-initiative-seen-as-boost-to-indias-soft-power,"The vaccine initiative by the Quadrilateral Security Dialogue, or Quad, grouping of India, the United States, Australia and Japan was announced at the first summit-level leaders' meeting last Friday.
Indian vaccine maker Biological E will set up additional manufacturing capacity to produce vaccines, including Johnson & Johnson's Covid-19 shots.
Australia will contribute US$77 million (S$103.5 million) to the effort as well as ""last-mile"" logistics support with a focus on South-east Asia, according to a factsheet on the vaccine initiative.
The vaccine initiative is seen as a counter to China's vaccine diplomacy, which has seen it sending millions of doses of the Sinovac vaccine to countries in the Indo-Pacific region.
Experts said there was no doubt that the vaccine initiative would boost India's soft power and draw comparisons with China.","grouping, india, china, countries, quad, initiative, ocean, power, boost, indias, southeast, soft, seen, vaccine, indian"
211,"Japan and Singapore can deepen ties despite Covid-19, geopolitical strains: Panellists at symposium",https://www.straitstimes.com/singapore/japan-and-singapore-can-deepen-ties-despite-covid-19-geopolitical-strains-panellists,"SINGAPORE - Japan and Singapore have many opportunities to deepen their relationship, even in the face of great power rivalry between the United States and China, the retreat of globalisation and dislocation caused by the pandemic, noted speakers at the 14th Japan-Singapore Symposium on Thursday (March 18).
In his opening speech at the symposium, held virtually for the first time since its inception in 1995, Mr Chee said Singapore will continue to cooperate closely with Japan as both countries chart their paths towards a post-Covid recovery.
He noted that Singapore and Japan have started vaccinations, which bodes well for the reopening of their economies, restoration of connectivity, and resumption of people-to-people exchanges.
Mr Chee added that Singapore can learn from Japan its ""X factor"" - the people's resilience and civic-mindedness.
""We feel there is essential commonalities with the FOIP (free and open Indo-Pacific) that Japan is promoting and we are very much encouraged,"" said Mr Washio.","noted, singapore, ties, indopacific, symposium, despite, mr, strains, chee, japan, rule, covid19, law, free, foreign, panellists, geopolitical, deepen"
212,5.8-magnitude earthquake strikes off eastern Indonesia,https://www.straitstimes.com/asia/se-asia/58-magnitude-earthquake-strikes-off-eastern-indonesia,"JAKARTA/WASHINGTON (XINHUA) - An earthquake with a magnitude of 5.8 jolted off Indonesia's eastern province of Maluku on Sunday (March 7), the meteorology and geophysics agency said.
The quake hit at 0122 GMT (9.22am Singapore time) at 10km under the sea bed in the Banda Sea, 204km northwest of Maluku Tenggara district.
The tremors did not potentially trigger a tsunami.
Separately, A 5.0-magnitude earthquake jolted the Mariana Islands region near Guam at 0103 GMT (9.03am Singapore time) on Sunday, the United States Geological Survey said.
The epicentre, with a depth of 10km, was initially determined to be at 21.0457 degrees north latitude and 144.5444 degrees east longitude.","saidthe, xinhua, indonesia, maluku, eastern, 10km, singapore, earthquake, 58magnitude, sea, gmt, degrees, strikes, jolted"
213,Japan's green future means reckoning with its nuclear past,https://www.straitstimes.com/asia/east-asia/japans-green-future-means-reckoning-with-its-nuclear-past,"Beneath the rigid formality, there is an increasingly divisive debate: What is the role of nuclear energy a decade after the Fukushima disaster.
To meet its global climate commitments, the country will need to restart almost every nuclear reactor it shuttered in the aftermath of the 2011 meltdowns, and then build more.
""We had better hurry and rebuild trust in nuclear power,"" said Mr Masakazu Toyoda, a member of the 24-strong government panel that's devising new policies.
Nuclear now accounts for about 6 per cent of Japan's energy mix, down from roughly 30 per cent of the Fukushima disaster.
Yet some 39 per cent of Japanese people want all nuclear plants closed, according to a February survey.","energy, fukushima, nuclear, japanese, past, power, japan, means, plants, japans, reckoning, reactor, green, future, cent, reactors"
214,"Nuclear energy useful, but safety is key",https://www.straitstimes.com/opinion/st-editorial/nuclear-energy-useful-but-safety-is-key,"Between this month and the next, the world marks the 10th and 35th anniversaries of two of the most devastating nuclear disasters known to man.
More than 160,000 people were evacuated after the Fukushima meltdown and Japan closed all its 54 reactors, some permanently.
This has significant implications for the Japanese economy, where nuclear energy is now just 6 per cent of the sources of the electricity produced compared with nearly a third earlier.
In the meantime, the share of noxious coal and oil-fired power plants in the grid - inevitable to meet soaring power demand - has gone up.
With Prime Minister Yoshihide Suga having pledged to make his nation carbon neutral by 2050, the country will need all the nuclear plants it has at its disposal, and a few more perhaps, to hold itself to that promise.","energy, useful, nuclear, triggered, fukushima, yoshihide, power, key, plants, japan, worstever, safety, accident, reactors"
215,US President Biden faces challenges from migrant surge at border,https://www.straitstimes.com/world/united-states/us-president-biden-faces-challenges-from-migrant-surge-at-border,"The problem for the administration is both the number of children crossing the border and what to do with them once they are in custody.
The situation resembles the huge wave of migrant children that filled detention centres in 2014 that preceded the harsh crackdown imposed by President Donald Trump.
Seven years ago, Biden, the vice president at the time, travelled to Guatemala and declared that ""the current situation is untenable and unsustainable.""
Hundreds of migrant families are also being released into the United States after being apprehended at the border, prompting predictable attacks by conservatives.
And advocates for families separated at the border during Trump's administration are pressuring the president to move faster to reunite them.","administration, challenges, immigration, biden, faces, trumps, president, united, states, border, children, surge, migrant"
216,"Fukushima radiation unlikely to raise cancer rates, UN experts say",https://www.straitstimes.com/asia/east-asia/fukushima-radiation-unlikely-to-raise-cancer-rates-un-experts-say,"VIENNA (REUTERS) - A UN scientific panel on Tuesday (March 9) confirmed a previous finding that radiation from the 2011 Fukushima disaster in Japan was unlikely to raise cancer rates discernibly, and said a jump in thyroid cancer in children was due to ""ultrasensitive"" screening methods.
Fukushima was the worst nuclear accident since Chernobyl, the 1986 Soviet reactor explosion that sent radioactive dust across much of Europe.
""The Committee therefore continues to consider that future health effects directly related to radiation exposure are unlikely to be discernible.""
A study using equivalent equipment in three prefectures not exposed to radiation from Fukushima found rates of thyroid cysts and nodules - possible indications of cancer - as high as those in the Fukushima screening, Unscear added.
""On the balance of available evidence, the large increase... in the number of thyroid cancers detected among exposed children is not the result of radiation exposure,"" Unscear said.","thyroid, fukushima, experts, exposed, unlikely, raise, radioactive, say, rates, children, screening, scientific, cancer, radiation, unscear"
217,Nuclear energy - a phoenix or extinct species?,https://www.straitstimes.com/opinion/nuclear-energy-a-phoenix-or-extinct-species,"Ten years ago, on March 11, 2011, the biggest recorded earthquake in Japanese history hit the country's north-eastern coast.
It was followed by a tsunami that travelled up to 10km inland, reaching heights of over 43.3m in some areas and sweeping entire towns away in seconds.
This disaster left nearly 20,000 people dead or missing.
It also destroyed the Fukushima Daiichi Nuclear Power Station and released radioactive materials over a large area.
The accident triggered widespread evacuations, leading to large economic losses and the eventual shutdown of all nuclear power plants in Japan.","energy, triggered, nuclear, sweeping, large, widespread, power, tsunami, species, travelled, extinct, phoenix, towns, station"
218,S'pore maintains relevance to world amid Covid-19 by helping to ensure equitable access to vaccines: Vivian,https://www.straitstimes.com/singapore/spore-maintains-relevance-to-world-amid-covid-19-by-helping-to-ensure-equitable-access-to,"SINGAPORE - Singapore has played a key role in international efforts to combat Covid-19 by ensuring that there is an equitable distribution of Covid-19 vaccines to countries big and small, said Foreign Minister Vivian Balakrishnan in Parliament on Monday (March 1).
This was accomplished through its role in helping to establish the Covid-19 Vaccine Global Access (Covax) collective vaccine purchase mechanism.
Under the Covax mechanism, said Dr Balakrishnan, self-funded members like Singapore will be allocated a certain small amount of vaccines.
The Covax facility seeks to procure, equitably allocate and deliver two billion doses of Covid-19 vaccines by the end of this year.
""We must start with the principle that fair and equitable access to vaccines across the globe is essential.","helping, balakrishnan, singapore, spore, vivian, access, dr, equitable, maintains, international, covid19, vaccines, relevance, role, world, ensure, vaccine, covax"
