,date,location,news title,news source(url),content summary,keywords,class_name
1541,02/2022,"NORWICH, UNITED KINGDOM (AFP) ",Football: Sterling hat-trick destroys Norwich as Man City go 12 points clear,https://www.straitstimes.com/sport/football/football-sterling-hat-trick-destroys-norwich-as-man-city-go-12-points-clear,"NORWICH, UNITED KINGDOM (AFP) - Manchester City powered 12 points clear at the top of the Premier League as Raheem Sterling's hat-trick inspired a 4-0 win against Norwich on Saturday (Feb 12).
Sterling put City ahead in the first half at Carrow Road and Phil Foden doubled the champions' lead early in the second period.
Pep Guardiola's side are unbeaten in their last 15 league games, with 14 wins in that streak keeping them firmly on course to retain the title.
Sublime SterlingThird-bottom Norwich had taken seven points from their past three league games to improve their prospects of staying up.
It was a warning Norwich failed to heed and Sterling put City ahead in the 31st minute.","city, win, man, football, destroys, won, games, taken, clear, hattrick, points, norwich, cross, sterling, league, 12",trade dispute
1542,01/2022,WASHINGTON (REUTERS) ,"US, UK launch talks to resolve steel, aluminium dispute, address excess capacity",https://www.straitstimes.com/world/united-states/us-uk-launch-talks-to-resolve-steel-aluminium-dispute-address-excess-capacity,"WASHINGTON (REUTERS) - The United States and Britain on Wednesday (Jan 19) agreed to launch talks aimed at resolving their trade dispute over US steel and aluminium tariffs, the countries said in a joint statement.
No specific date or timeline was given for the talks but discussions will address ""global steel and aluminium excess capacity, including the United States' application of tariffs"" on the metals from Britain.
They said the talks also will cover the UK's 25 per cent retaliatory tariffs on US products, which include whisky, motorcycles, blue jeans and tobacco.
The joint statement was issued after a virtual meeting between US Commerce Secretary Gina Raimondo and UK Secretary of State for International Trade Anne-Marie Trevelyan to discuss the tariffs.
As part of the US-EU deal, Washington will allow 4 million tons of EU ""melted and poured"" steel into the United States annually in exchange for Brussels dropping retaliatory tariffs against US products.","steel, aluminium, deal, talks, uk, capacity, tariffs, launch, joint, united, address, resolve, trade, states, excess, washington, dispute",trade dispute
1543,01/2022,LISBON (REUTERS) ,Portugal’s PM Costa stuns with majority win in snap election,https://www.straitstimes.com/world/europe/portugals-pm-costa-wins-election-could-clinch-majority,"LISBON (REUTERS) - Defying all odds, Portugal’s centre-left Socialists won an outright parliamentary majority in Sunday’s (Jan 30) snap general election, securing a strong new mandate for Prime Minister Antonio Costa, a champion of balanced public accounts.
The vote was called in November after Costa’s hard-left former Communist and Left Bloc allies joined the right in striking down his minority government’s budget.
The two far left parties paid the price, losing more than a half of their seats, according to exit polls.
It’s an increased responsibility and it means to govern with and for all Portuguese,” Costa said in his victory speech.
“Furthermore, the Socialists will not need to compromise (with other parties), which guarantees stability and a clear line of action.","majority, costa, win, stuns, parties, won, portugals, seats, vote, election, came, snap, socialists, strong, pandemic",trade dispute
1544,01/2022,WASHINGTON (REUTERS) ,"US, UK to announce plans for formal talks on metals tariffs on Wednesday: Sources",https://www.straitstimes.com/world/united-states/us-uk-to-announce-plans-for-formal-talks-on-metals-tariffs-on-wednesday-sources,"WASHINGTON (REUTERS) - The United States and Britain are expected to announce plans on Wednesday (Jan 19) to launch formal talks aimed at resolving a long-running trade dispute over US steel and aluminum tariffs, two people familiar with the plans said.
The announcement will come as part of a virtual meeting on the metals tariffs between US Commerce Secretary Gina Raimondo and UK Secretary of State for International Trade Anne-Marie Trevelyan, the sources told Reuters.
The two sides are not expected to announce a specific timeline for the talks nor a specific deadline for reaching an agreement, added one of the sources.
A US Commerce Department spokesperson declined to comment on the announcement plans, and a spokesperson for the British embassy in Washington did not respond to a Reuters query about the talks.
Reuters reported last week that Ms Raimondo and Ms Trevelyan would speak virtually about the US metals tariffs this month after the Commerce Department said that Ms Raimondo was not in a position to travel to London for talks.","steel, announce, talks, uk, tariffs, plans, metals, ms, aluminum, trade, sources, formal, raimondo, washington",trade dispute
1545,01/2022,VANCOUVER (BLOOMBERG) ,Property developer Concord loses appeal as tycoons clash over Vancouver icon,https://www.straitstimes.com/business/property/property-developer-concord-loses-appeal-as-tycoons-clash-over-vancouver-icon,"VANCOUVER (BLOOMBERG) - A Canadian appeals court ruled against Concord Pacific Group, one of the country's biggest property developers, in its long-running dispute with Singapore tycoon Oei Hong Leong over a failed US$1.1 billion (S$1.5 billion) waterfront project in Vancouver.
That may potentially bolster Concord Pacific, which intends to ask Canada's top court to hear the case.
Meanwhile,Mr Oei faces a separate lawsuit from another developer, who alleges they were to develop the same tract.
It may not yet, though, as Concord Pacific plans to seek permission to appeal to Canada's Supreme Court.
The partnership had plans for a C$1.4 billion (S$1.5 billion), two million-square-foot condo development, but the deal quickly soured and triggered lawsuits within months.","pacific, developer, concord, vancouver, initial, hong, courts, billion, oei, loses, appeal, site, court, canadian, leong, fight, decision, project",trade dispute
1546,02/2022,SINGAPORE (BLOOMBERG) ,'Come out to fight': Surging diesel strains Asia's truckers,https://www.straitstimes.com/business/economy/come-out-to-fight-surging-diesel-strains-asias-truckers,"SINGAPORE (BLOOMBERG) - Soaring diesel prices are straining governments as they seek to stave off inflation from rising energy costs and quell discontent from aggrieved truck operators who are seeing profits shrink.
The diesel market in Asia has tightened significantly as reduced supplies from China coincided with production disruptions and surging demand in economies rebounding from the pandemic.
It is also exposing Asia's fragile supply chain to more volatility as angry truck operators resort to strike action.
There are also concerns that diesel prices will increase again once elections in some states end in March.
Japan is subsidising transport fuels as inflation expectations hit the highest since 2008, and the South Korean central bank has expressed concerns over rising prices.","truckers, cost, rising, strains, cent, surging, operators, transport, diesel, come, industry, truck, inflation, fight, prices, asias",trade dispute
1547,01/2022,TAIPEI (AFP) ,Strong earthquake hits off Taiwan's eastern coast,https://www.straitstimes.com/asia/east-asia/strong-earthquake-hits-off-taiwans-eastern-coast,"TAIPEI (AFP) - A strong earthquake struck off the coast of eastern Taiwan on Monday (Jan 3) evening, the Central Weather Bureau said, with shaking felt in the capital Taipei but no immediate reports of damage.
The weather bureau said the quake measured 6.0 in magnitude and hit at the relatively shallow depth of 19km.
The weather bureau said no immediate reports of damage had come in.
A 6.5-magnitude quake struck north-eastern Yilan in October with minimal damage, in part because it was at a depth of 67km.
Hualien, a scenic tourist hot spot, was struck by a 6.4-magnitude earthquake in 2018 that killed 17 people and injured nearly 300.","taiwans, eastern, struck, taipei, quake, coast, magnitude, shaking, immediate, strong, bureau, reporter, earthquake, reports, hits, weather",trade dispute
1548,01/2022,WASHINGTON (REUTERS) ,Study faults US military on civilian casualties; Pentagon plans review,https://www.straitstimes.com/world/united-states/study-faults-us-military-on-civilian-casualties-pentagon-plans-review,"WASHINGTON (REUTERS) - A study by the RAND Corporation think-tank released on Thursday (Jan 27) faulted the US military for ""considerable weaknesses"" and inconsistencies in its review of allegations of civilian casualties.
The US military is under intense scrutiny over its procedures to guard against civilian casualties following a high-profile, mistaken drone strike in Kabul on Aug 29 that killed 10 civilians, including seven children.
""DoD is not adequately organised, trained, or equipped to fulfil its current responsibilities for addressing civilian harm,"" the report concluded.
However, a 2018 Joint Staff review found that 58 per cent of civilian casualties identified between 2015 and 2017 came from external sources, RAND said.
The report also noted that investigating civilian casualties often falls to junior personnel ""who do not receive formal training"".","harm, information, military, study, review, civilian, plans, faults, casualties, rand, sources, weaknesses, pentagon, report",trade dispute
1549,01/2022,CANBERRA (BLOOMBERG) ,China's new Australia envoy wants to get ties on 'right track',https://www.straitstimes.com/asia/chinas-new-australia-envoy-wants-to-get-ties-on-right-track,"CANBERRA (BLOOMBERG) - China's new ambassador to Australia has called for the two countries to get their relationship ""back to the right track"" after more than four years of chilly diplomatic relations, saying he sees his role as a ""noble mission"".
Australian Trade Minister Dan Tehan said on Wednesday that China's ""economic coercion"" against the country has been unsuccessful, with no new sanctions being imposed in a year.
In an interview with the Australian Financial Review, Mr Tehan said the trade barriers showed that the commercial relationship between Australia and China is ""in both countries' interests"".
A report by bank AMP released on Thursday found that the total value of Australian exports to China impacted by the trade disputes was A$23 billion (S$22 billion), less than 5 per cent of total exports.
The report said producers of key goods have found alternate markets outside of China, including for wheat, barley and cotton.","right, total, ties, relationship, wants, exports, mr, trade, tehan, china, chinas, envoy, australia, australian, report, track",trade dispute
1550,01/2022,WASHINGTON (NYTIMES) ,Ukraine crisis: Putin has the US right where he wants it,https://www.straitstimes.com/world/europe/ukraine-crisis-putin-has-the-us-right-where-he-wants-it,"WASHINGTON (NYTIMES) - We knew this was coming.
""George, you have to understand that Ukraine is not even a country.
Part of its territory is in Eastern Europe and the greater part was given to us.""","eastern, right, europe, greater, understand, wants, ukraine, territory, nytimes, knew, given, washington, putin",trade dispute
1551,01/2022,DUBAI (REUTERS) ,"UAE intercepts Houthi attack, Saudi Arabia reports two injured by fallen missile",https://www.straitstimes.com/world/middle-east/uae-destroys-2-houthi-ballistic-missiles-defence-ministry-says,"For more than six years, the Houthis have been battling a Saudi-led coalition that includes the UAE, repeatedly carrying out cross-border missile and drone attacks on Saudi Arabia, launching an unprecedented assault on the UAE on Jan 17.
""The remnants of the intercepted ballistic missiles fell in separate areas around Abu Dhabi,"" the ministry said in a statement, adding that it was taking the necessary protective measures against all attacks.
Houthi-run Al Masirah television channel said the group would announce within hours the details of a ""wide military operation"" against Saudi Arabia and the UAE.
Saudi state media early on Monday said the coalition intercepted a ballistic missile, with remnants damaging workshops and vehicles in the south of the kingdom.
It said late on Sunday that a ballistic missile fell in the south, injuring two foreigners and causing damage in an industrial area.","coalition, yemen, fallen, arabia, saudi, capital, united, houthi, injured, attack, ballistic, uae, intercepted, houthis, reports, intercepts, missile",trade dispute
1552,02/2022,SINGAPORE (BLOOMBERG) ,Singapore's GIC ramps up deals in low-return world,https://www.straitstimes.com/business/companies-markets/singapores-gic-ramps-up-deals-in-low-return-world,"Two investment pillars that have helped fuel growth for Singapore's GIC - China and bonds - are under siege from inflation, geopolitics and regulatory crackdowns.
""The important thing for GIC is to maintain steady investment returns,"" said Mr Lim, the former group president who helped shape its current strategy.
Mr Lim, an avid jogger who has been head of GIC for five years, remains bullish on China.
GIC will likely buy more sovereign bonds, and has not been scared off by the recent defaults at China Evergrande Group and other property developers.
""We believe they have enough central bank balance sheet, and within their system they have enough levers to make sure that things do not spiral out of control,"" Mr Lim said.","singapores, fund, growth, lowreturn, investment, mr, deals, china, ramps, world, lim, returns, group, gic, global",trade dispute
1553,02/2022,SEOUL (BLOOMBERG) ,North Korea's Kim Jong Un keeps aiming his missiles at this 'most hated rock',https://www.straitstimes.com/asia/east-asia/north-koreas-kim-jong-un-keeps-aiming-his-missiles-at-this-most-hated-rock,"SEOUL (BLOOMBERG) - As Mr Kim Jong Un unleashed his biggest barrage of missile tests last month, one place suffered the most: a barren pile of rocks whose name means ""No Man's Land"".
Alsom Island, located 18km off North Korea's north-eastern coast, has been targeted in more than 25 missile strikes since 2019.
So much firepower directed at a single spot has prompted jokes that Mr Kim must have a grudge, with weapons expert Joseph Dempsey quipping on Twitter that Alsom was North Korea's ""most hated rock"".
In recent weeks, Mr Kim has honed his newest short-range ballistic missiles on Alsom, some of which have slammed into the rocky outcrop at speeds possibly in excess of 3,000kmh.
At about 850m in length, it is small enough to show the US and its allies that Mr Kim can hit what he aims at.","keeps, small, systems, koreas, structure, aiming, rock, mr, hated, weapons, used, jong, north, island, kim, south, missiles",trade dispute
1554,01/2022,SINGAPORE ,"Jail for dad who breached personal protection orders, assaulted family and threatened to kill son",https://www.straitstimes.com/singapore/courts-crime/jail-for-dad-who-breached-personal-protection-orders-assaulted-family-and-threatened-to-kill-son,"SINGAPORE - A father breached personal protection orders (PPOs) filed against him to protect his family, and assaulted his wife and two children on multiple occasions while he was drunk.
The offender and his family cannot be named as his daughter, now 17, is covered under the Children and Young Persons Act.
At 7am on April 26, 2020, the man visited his family's home while he was drunk and argued with his wife and daughter.
He grabbed a knife from the kitchen, placed it on his wrist and threatened to kill himself, causing distress to his wife and daughter, said DPP Chin.
A month later on May 17, he was drunk again when he visited and demanded money from his son, now 21.","breached, man, son, kill, jail, offences, ppos, times, daughter, family, protection, dad, wife, threatened, struck, visited, personal, orders",trade dispute
1555,11/2021,WELLINGTON (AFP) ,Apec host Ardern calls for bold climate action,https://www.straitstimes.com/asia/australianz/apec-host-ardern-calls-for-bold-climate-action,"New Zealand Trade Minister Damien O'Connor said highlights included a plan to voluntarily freeze fossil fuel subsidies and commitments to liberalise tariffs on vaccines and other pandemic medical supplies.
Ms Ardern hailed the move on fossil fuel subsidies, saying it had the potential to divert billions of dollars from a heavily polluting sector into green technology.
But as APEC leaders face pressure for meaningful action on climate change amid COP26 talks in Glasgow, Ms Ardern said it did not go far enough.
She added: ""If the world is not ready to take bold action on climate change, then the world must be ready for the disastrous results of climate change.""
The issue was highlighted at the COP26 climate talks in Glasgow, where the heads of 91 major global companies called for the elimination of fossil fuel subsidies.","fuel, world, ardern, bold, host, need, calls, trade, subsidies, zealand, leaders, climate, fossil, apec, action",trade dispute
1556,01/2022,SANAA (AFP) ,11 dead as Saudi-led coalition bombs Yemen after Houthi attack on UAE,https://www.straitstimes.com/world/11-dead-as-saudi-led-coalition-bombs-yemen-after-houthi-attack-on-uae,"SANAA (AFP) - The Saudi-led coalition killed 14 people in air strikes on Yemen’s rebel-held capital, a medical source said on Tuesday (Jan 18), after an attack by Houthi insurgents on the United Arab Emirates sent regional tensions soaring.
Crude prices soared to seven-year highs partly because of the Abu Dhabi attacks, which exploded fuel tanks near storage facilities of oil giant ADNOC.
After the attacks, Saudi Arabia’s de facto ruler, Crown Prince Mohammed bin Salman, and Abu Dhabi Crown Prince Mohammed bin Zayed agreed to “jointly stand up to these acts of aggression”, UAE state media said.
‘No end in sight’The Abu Dhabi attack marked a new phase in the Yemen war and further reduced hopes of any resolution to the conflict, which has displaced millions in what was already the Arabian peninsula’s poorest country.
The targeting of Abu Dhabi followed intense clashes in Yemen, including advances by the UAE-trained Giants Brigade, who drove the rebels out of Shabwa province.","coalition, rebels, yemen, killed, saudi, abu, dhabi, 14, strikes, dead, houthis, uae, bombs, attack",trade dispute
1557,12/2021,"JAKARTA (REUTERS, AFP) ",7.4-magnitude quake rattles eastern Indonesia,https://www.straitstimes.com/asia/se-asia/73-magnitude-quake-strikes-indonesia-tsunami-possible,"JAKARTA (REUTERS, AFP) - A powerful 7.4-magnitude earthquake struck eastern Indonesia on Tuesday (Dec 14), triggering a tsunami warning and sending residents fleeing from their homes but causing only minor damage and injuring one person, authorities said.
The tsunami warning was lifted about two hours after the quake struck at 0320 GMT (11.20am Singapore time) in the Flores Sea, about 112km north-west of the town of Larantuka, in the eastern part of Flores island.
""Everyone ran out into the street,"" Mr Agustinus Florianus, a resident of Maumere town on Flores, told Reuters.
The quake, from an active fault in the Flores Sea, was followed by at least 15 aftershocks with the biggest registering magnitude 5.6, the meteorological agency said.
The US-based Pacific Tsunami Warning Centre had earlier warned that based on preliminary earthquake parameters, hazardous tsunami waves were possible for coasts located within 1,000km of the earthquake’s epicentre.","quake, eastern, magnitude, pacific, flores, tsunami, sea, told, 74magnitude, indonesia, rattles, town, struck, warning",trade dispute
1558,02/2022,YAOUNDE (REUTERS) ,Football: Egypt eliminate hosts Cameroon in Cup of Nations semi-final,https://www.straitstimes.com/sport/football/football-egypt-eliminate-hosts-cameroon-in-cup-of-nations-semi-final,"YAOUNDE (REUTERS) - Goalkeeper Mohamed Abou Gabal pulled off two spectacular saves as Egypt edged hosts Cameroon 3-1 in the penalty shootout to reach the final of Africa Cup of Nations following a goalless draw after extra time on Thursday (Feb 3).
Cameroon converted only one of their four spot-kicks, with Abou Gabal blocking two of the strikes before Clinton Njie missed his attempt.
Egypt will be aiming to win a record-extending eighth Cup of Nations title when they face Senegal in Sunday's final.
But they will be without coach Carlos Queiroz, who is suspended for the final after being sent off in Thursday's second half for constantly bickering with the referee.
A rasping second half strike from Samuel Oum Gouet also shaved the Egypt bar but the game seemed destined for penalties as both sides failed to put together any effective passing moves.","minute, egypt, football, gabal, stadium, hosts, cup, nations, half, cameroon, match, second, abou, semifinal, eliminate",trade dispute
1559,02/2022,SINGAPORE ,Man versus machine: Human beings losing out as AI coldly fires under-performing workers,https://www.straitstimes.com/tech/tech-news/man-versus-machine-human-beings-losing-out-as-ai-coldly-fires-under-performing-workers,"SINGAPORE - The science fiction trope of artificial intelligence (AI) going against human beings has been creeping into real life, with some businesses engaged in ""robo firings"".
AI ethics experts said firing workers using AI is problematic partly because algorithms, at this time, cannot fully model human thinking and replace human intelligence.
The Verge reported in 2019 that American e-commerce giant Amazon could automatically fire warehouse workers based on productivity metrics.
Prof De Cremer said that cutting costs by using AI to replace human decisions is problematic if jobs that tap human strengths are not created.
In the first place, workers have lost that soft human touch while trying to keep up with performance metrics, AI experts said.","workers, staff, man, warehouse, using, underperforming, algorithms, coldly, beings, versus, intelligence, losing, machine, human, fires, ai, work, amazon",trade dispute
1560,02/2022,SINGAPORE ,Mandai Lake Road bridge used by wildlife; seven roadkill incidents reported,https://www.straitstimes.com/singapore/environment/mandai-lake-road-bridge-used-by-wildlife-but-does-not-eliminate-roadkill-incidents,"But The Straits Times (ST) has learnt that animals were still being struck by vehicles on Mandai Lake Road.
In one accident a year ago, a critically endangered Sunda pangolin was killed, its carcass found on Mandai Lake Road.
In response to queries, a spokesman for the Mandai Wildlife Group said there were seven roadkill incidents between January 2020 and December 2021 that occurred along Mandai Lake Road and within 500m of the project boundary on Mandai Road.
Mandai Wildlife Group is developing the leafy Mandai area, which is located next to the biodiversity-rich Central Catchment Nature Reserve, into a hub of five wildlife parks.
At that time, Mandai Wildlife Group said that an average of one to two animals are run over on Mandai Lake Road each week - the same as before works started.","animals, roadkill, park, native, road, incidents, wildlife, bridge, lake, used, seven, wild, mandai, st, group, reported",trade dispute
1561,02/2022,KYIV (AFP) ,Kremlin pours cold water on plan for Biden-Putin Ukraine peace summit,https://www.straitstimes.com/world/europe/kremlin-pours-cold-water-on-plan-for-biden-putin-ukraine-peace-summit,"The summit would go ahead, however, only ""on the condition that Russia does not invade Ukraine"".
""There is a diplomatic hope,"" France's minister for European affairs Clement Beaune told LCI television.
Visiting Brussels, Ukraine's foreign minister welcomed the French effort.
""We hope that the two presidents will walk out from the room with an agreement about Russia withdrawing its forces from Ukraine,"" he said.
Defence Minister Oleksiy Reznikov said there was no sign of Russian forces withdrawing from the border, and that Moscow-backed rebels continue to shell Ukrainian positions.","peace, withdrawing, summit, russian, pours, cold, plan, plans, mr, ukraine, told, diplomatic, war, minister, bidenputin, welcomed, kremlin, water",trade dispute
1562,02/2022,SINGAPORE ,Renewed sense of hope for mother and daughter after a tough spell,https://www.straitstimes.com/singapore/renewed-sense-of-hope-for-mother-and-daughter-after-a-tough-spell,"You just feel so scared, even when at work,"" Ms Lisa told The Straits Times.
Project Green Ribbon, a non-profit organisation launched last February to help people deal with mental health issues after the Covid-19 pandemic struck, came to her aid.
At the first meeting, Ms Hsieh gave Ms Lisa and Kellin advice, and offered conflict coping strategies.
Ms Lisa also showed one of her daughter's drawings and Ms Hsieh asked her to submit more of them to Project Green Ribbon.
Several of them have been printed on Project Green Ribbon T-shirts and tote bags.","green, lisa, ms, kellin, spell, mother, daughter, ribbon, renewed, tough, hope, project, programme, sense, hsieh",trade dispute
1563,02/2022,MILAN (AFP) ,Football: Inter slump to Sassuolo defeat to miss out on Serie A top spot,https://www.straitstimes.com/sport/football/football-inter-slump-to-sassuolo-defeat-to-miss-out-on-serie-a-top-spot,"MILAN (AFP) - Inter Milan missed the chance to reclaim the Serie A summit on Sunday (Feb 20) after falling to a 2-0 home defeat by giant-killers Sassuolo which allowed rivals AC Milan to keep top spot.
First-half strikes from Giacomo Raspadori and Gianluca Scamacca gave Sassuolo an impressive win at the San Siro which left Inter two points behind Milan, who had opened the door for their local rivals with Saturday's draw at bottom side Salernitana.
It was the latest triumph for Sassuolo at one of Italy's big three after also winning at Milan and Juventus this season.
We're still in the fight, there are still 13 matches left and we want to keep going,"" said Inzaghi.
The worst offender was Lautaro Martinez, who left Inter fans opened-mouthed in the 72nd minute when he somehow poked wide with an open goal at his mercy.","inter, slump, win, defeat, football, left, fans, scamacca, shot, milan, serie, sassuolo, spot, goal, miss",trade dispute
1564,10/2021,LOS ANGELES (NYTIMES) ,Hollywood's behind-the-scenes workers reach deal on new contract,https://www.straitstimes.com/life/entertainment/hollywoods-behind-the-scenes-workers-reach-deal-on-new-contract,"IATSE negotiators agreed to a deal after winning concessions on several fronts.
Crews will now receive a minimum of 54 hours of rest on weekends - on par, for the first time, with actors.
Studios were previously not required to give crews weekend rest time, although they were required to pay overtime.
A spokesman for the studios, Mr Jarryd Gonzales, confirmed the agreement but had no immediate comment.
The contract in contention, however, only covered about 60,000, with the majority in the Los Angeles area, followed by pockets of workers in production-hub states like Georgia and New Mexico.","workers, hollywoods, deal, companies, reach, rest, health, behindthescenes, studios, required, contract, agreement, iatse, union",trade dispute
1565,02/2022,BRUSSELS (REUTERS) ,EU countries to ask top diplomat to increase climate action,https://www.straitstimes.com/world/europe/eu-countries-to-ask-top-diplomat-to-increase-climate-action,"Nearly 200 countries agreed at last year's COP26 climate summit in Glasgow, Scotland, to set tougher emissions reduction targets in time for the next UN climate conference this November.
Foreign ministers from EU countries will on Monday urge the bloc's most senior diplomat, high representative for foreign affairs Josep Borrell, to scale up climate diplomacy, according to a draft of their meeting conclusions.
The draft said the EU should explore other partnerships before COP27 with countries heavily reliant on coal power generation or mining.
EU countries and the European Parliament will this year negotiate a raft of new policies to cut EU emissions more quickly, some of which will have international ripples, including the world's first carbon border tariff, imposing emissions costs on polluting goods imported into the EU.
That has unnerved countries, including Russia and China, although Brussels has said countries with their own carbon pricing policies could dodge the border levy.","targets, ask, increase, emissions, including, draft, countries, diplomat, tougher, states, climate, scale, eu, action",trade dispute
1566,12/2021,SEOUL (THE KOREA HERALD/ASIA NEWS NETWORK) ,The politics of cryptocurrencies and taxation policy: Korea Herald,https://www.straitstimes.com/asia/east-asia/the-politics-of-cryptocurrencies-and-taxation-policy-korean-herald,"SEOUL (THE KOREA HERALD/ASIA NEWS NETWORK) - South Korea has moved to push back the planned taxation of virtual assets despite strong opposition from the financial authorities, raising questions about whether the country is properly handling the nascent category of digital investment.
Local cryptocurrency investors might be relieved to learn about the delayed taxation, but there are a host of issues that remain unresolved and potentially explosive.
But the opposite positions of lawmakers and financial authorities over cryptocurrency taxation is sending a confusing signal to investors.
Some might take the delay as a chance to hit it big while investment gains in cryptocurrency trading is temporarily ""tax-free"" in 2022.
Another problem is the controversy surrounding the definitions of cryptocurrency and virtual assets.","taxfree, gains, herald, taxes, presidential, investors, cryptocurrency, cryptocurrencies, assets, politics, taxation, virtual, korea, trading, policy",trade dispute
1567,02/2022,HONG KONG (REUTERS) ,Football: South Korea seal World Cup spot with win over Syria,https://www.straitstimes.com/sport/football/football-south-korea-seal-world-cup-spot-with-win-over-syria,"HONG KONG (REUTERS) - South Korea booked their place at the World Cup in Qatar on Tuesday (Feb 1) after Paulo Bento's side beat Syria 2-0 in Dubai to confirm their progress to a 10th consecutive finals.
The South Koreans join Iran in confirming their place at November's finals after Dragan Skocic's side claimed their ticket for Qatar on Thursday.
Kwon Chang-hoon made sure of the win 18 minutes from fulltime with a dipping left-footed strike from outside the area that bounced beyond goalkeeper Ibrahim Alma.
Saudi Arabia's loss will give hope to third-placed Australia, who take on Oman in Muscat later on Tuesday.
Vietnam picked up their first win of the campaign as their 3-1 victory in Hanoi ended China's slim hopes of finishing third in Group B and claiming a playoff berth.","korea, minutes, win, finals, football, went, cup, victory, ito, koreans, syria, seal, thirdplaced, world, group, spot, south",trade dispute
1568,02/2022,BANGKOK (REUTERS) ,Myanmar marks coup anniversary with protests and unrest,https://www.straitstimes.com/asia/se-asia/myanmar-marks-coup-anniversary-with-protests-and-unrest,"Since its bloody suppression of protests in the weeks following the coup, the military has faced armed resistance on multiple fronts in the countryside from groups allied with the ousted government.
On Tuesday, an explosion took place during a procession of military supporters in the eastern border town of Tachileik, two witnesses told Reuters.
The blast killed two people, said one of the witnesses, and wounded more than 30 others.
State media said the military was striving to hold an election when the country was ""peaceful and stable"".
A military government spokesman did not respond to telephone calls seeking comment on Tuesday.","military, showed, protests, aung, witnesses, anniversary, coup, myanmar, media, unrest, streets, silent, state, town, marks",trade dispute
1569,02/2022,WASHINGTON (BLOOMBERG) ,US warns Russia may target multiple cities in Ukraine,https://www.straitstimes.com/world/europe/us-warns-russia-may-target-multiple-cities-in-ukraine,"WASHINGTON (BLOOMBERG) - The United States has told allies that any Russian invasion of Ukraine would potentially see it target multiple cities beyond the capital Kyiv, according to three people familiar with the matter.
Cities that could also come under attack include Kharkiv in the northeast and Odessa and Kherson in the south, said the people, all Western officials who asked not to be identified talking about such sensitive matters.
An invasion from multiple locations could essentially fence Ukraine in.
Mr Putin has indicated the buildup is partly intended to pressure the West on his demands for security guarantees.
The US disputes that, accusing Russia of building up its forces further over the past week.","russia, officials, russian, invasion, western, multiple, cities, forces, mr, ukraine, target, putin, warns",trade dispute
1570,02/2022,OREGON (REUTERS) ,One dead after clash between armed home owner and protesters in Oregon,https://www.straitstimes.com/world/united-states/one-dead-after-clash-between-armed-homeowner-and-protesters-in-oregon,"OREGON (REUTERS) - Police in Portland, Oregon, said they believe a shooting that left one woman dead and five people wounded at a protest over police violence on Saturday (Feb 19) night was triggered by a clash between an armed homeowner and armed demonstrators.
The Portland Police Bureau said in a statement on Sunday that a preliminary investigation indicated the incident ""started with a confrontation between an armed homeowner and armed protesters"" but that detectives were still struggling to gather evidence.
The police said they found one woman dead when they arrived at the scene in the Rose City Park neighbourhood on Saturday night.
Of the five wounded in the incident, the man is one of three people who suffered life-threatening injuries, the newspaper said.
The police believe the man acted alone and is not affiliated with any political group, the Oregonian said.","owner, clash, wounded, shooting, man, woman, believe, armed, shot, portland, dead, oregon, newspaper, protesters, incident",trade dispute
1571,01/2022,"MAIDUGURI, NIGERIA (REUTERS) ","About 200 dead in attacks in northwest Nigeria, residents say",https://www.straitstimes.com/world/about-200-dead-in-attacks-in-northwest-nigeria-residents-say,"Residents gained access to the villages on Saturday after the military captured the communities to organise mass burials, they told Reuters.
The state government said 58 people had been killed during the attacks.
One resident who declined to be identified told Reuters the attacks on the villages could be linked to the military strikes.
""The latest attacks on innocent people by the bandits is an act of desperation by mass murderers, now under relentless pressure from our military forces,"" Mr Buhari said.
Mr Buhari added that the government would not relent in its military operations to get rid of the bandits.","say, attacks, residents, military, villages, nigeria, including, buhari, mass, dead, zamfara, state, 200, bandits, killed, northwest",trade dispute
1572,02/2022,MUNICH (REUTERS) ,Football: Lewandowski leads Bayern fightback over Bundesliga minnows Furth,https://www.straitstimes.com/sport/football/football-lewandowski-leads-bayern-fightback-over-bundesliga-minnows-furth,"MUNICH (REUTERS) - Robert Lewandowski scored twice as Bayern Munich overcame the shock of falling behind to the Bundesliga's bottom club Greuther Furth and went on to win 4-1 on Sunday (Feb 20) to stay in charge in the German title race.
A deflected free kick from Branimir Hrgota three minutes before half-time gave Fuerth the lead, silencing the Allianz Arena.
Lewandowski headed in Bayern's third in the 82nd minute, the Polish striker's 28th goal in the league this season in 23 appearances.
Choupo-Moting added a final goal in added time, knocking in a cross from Serge Gnabry from close range.
The victory took leaders Bayern to 55 points from 23 games, leaving Furth propping up the table on 13 points.","took, lewandowski, win, football, went, munich, bayern, fightback, points, lead, leads, minnows, furth, league, goal, bundesliga",trade dispute
