,news title,news source(url),content summary,keywords
149,"Weather-roiling La Nina arrives, and may stoke droughts or frigid winters",https://www.straitstimes.com/world/weather-roiling-la-nina-arrives-and-may-stoke-droughts-or-frigid-winters,"While scientists may need months to confirm whether La Nina has definitely returned, all the signs are indicating it's here.
""Everything you want to see in having a La Nina we are seeing,"" Ms Michelle L'Heureux, a forecaster at the centre, said in an interview.
""We are pretty confident La Nina is here.""
Signs have been emerging for months that the pattern was likely forming, marking the world's second La Nina in a row.
Due to La Nina, California may see little relief from its ongoing drought, making its wildfire season even worse.","nina, droughts, frigid, season, la, arrives, winters, weatherroiling, likely, worlds, water, stoke, south, storms, usually, pacific"
150,Car 'graveyard' a monument to the power of China's record floods,https://www.straitstimes.com/asia/east-asia/car-graveyard-a-monument-to-the-power-of-chinas-record-floods,"BEIJING (AFP, XINHUA) - Endless rows of mud-caked vehicles damaged by deadly floods last month sit abandoned in a carpark in Zhengzhou, an unwitting memorial to the power of the disaster that hit Henan province.
""We were forced to abandon our vehicles and leave when the waters rose,"" a Zhengzhou resident surnamed Wang said.
The floods also triggered record insurance claims worth US$1.7 billion (S$2.3 billion) after thousands of cars and buildings were damaged, insurer Goldman Sachs said in a July report.
The local government last week said economic losses due to the floods have ballooned to over US$20.65 billion, and promised swift compensation.
Resident Wang, who lost his car, added: ""Now getting compensation has become a real headache, with dozens of forms to fill in.""","thousands, record, car, zhengzhou, floods, chinas, insurance, power, graveyard, damaged, worth, vehicles, billion, province, monument, wang"
151,"At least 9 dead in floods, other natural disasters in Burkina Faso since August",https://www.straitstimes.com/world/at-least-9-dead-in-floods-other-natural-disasters-in-burkina-faso-since-august,"OUAGADOUGOU (AFP) - Floods and other natural disasters in the West African state of Burkina Faso have claimed at least nine lives and injured 87 people since August, authorities said on Thursday (Sept 9).
Nine were killed, while 12 of the 87 injured were in a serious condition, a statement said.
Communication Minister Ousseni Tamboura, who is also government spokesman, said the victims either drowned or were crushed in unstable dwellings.
Other Sahel countries also saw torrential rains and floods, such as neighbouring Niger, which has recorded 64 deaths and 70,000 people affected since June.
Mr Tamboura said food, hygiene kits and anti-Covid-19 protection had been distributed in Burkina Faso, as well as funds to help ""vulnerable households"" repair damage.","funds, dead, floods, natural, west, tamboura, faso, injured, 87, affected, burkina, disasters"
152,Surge in China coal prices starts to ease as production recovers from impact of floods,https://www.straitstimes.com/business/economy/coal-rises-to-record-in-china-as-floods-keep-supply-tight,"SINGAPORE (BLOOMBERG) - A dramatic surge in coal prices in China is beginning to cool as top production hubs recover from the impact of floods, signalling a reprieve in the nation's energy crisis.
Most coal mines shuttered as a result of heavy rainfall in northern China's Shanxi province have now resumed operations, while output is improving in the neighbouring Shaanxi hub.
Local mines have pledged to lift output and imports from suppliers including Indonesia will also likely rise, she said.
Even with production resuming from mines, power demand is expected to grow as China enters its winter heating season.
China also aims to lift coal imports from Mongolia, Premier Li Keqiang said on Tuesday during a video meeting with Mongolian Prime Minister Oyun-Erdene Luvsannamsrai.","prices, production, supply, starts, floods, china, impact, power, lift, mines, coal, mongolia, surge, recovers, ease, cent, output"
153,"With climate change making weather erratic, plan activities around forecasts: Grace Fu",https://www.straitstimes.com/singapore/environment/with-climate-change-making-weather-erratic-plan-activities-around-forecasts,"SINGAPORE - With climate change expected to make weather patterns more erratic, people should regularly check the weather forecasts, and make adjustments to their activities accordingly, said Minister for Sustainability and the Environment Grace Fu on Tuesday (Aug 31).
""As climate change brings about more intense rainfall, it will not be possible to completely eliminate flash floods,"" she said.
Said Ms Fu: ""We shall build preparedness for extreme weather events, have the population checking weather advisories and warnings, and adjust our daily lives in response to weather forecasts.""
This ""community resilience"", she said, is one way Singapore should respond to climate change, even as the country presses on with other efforts to reduce its carbon footprint and adapt to climate change.
Her comments follow flash floods in many parts of the country over the past two weeks.","grace, change, making, forecasts, erratic, singapore, plan, fu, floods, report, climate, activities, flash, world, extreme, weather"
154,17 patients die in flood-hit Mexican hospital,https://www.straitstimes.com/world/16-patients-die-in-flood-hit-mexican-hospital,"MEXICO CITY (AFP, REUTERS) - At least 17 patients died after flooding hit a hospital in central Mexico and disrupted the power supply, authorities said on Tuesday (Sept 7).
Hidalgo Governor Omar Fayad told local media that at least 15 out of the 17 fatalities were Covid-19 patients.
The media said the deaths occurred when flooding caused by days of rain knocked out electricity at the hospital.
In pictures shared by Fayad on social media, desperate nurses were pushing beds out of the hospital to try to bring patients to safety.
Video footage also showed how patients, some of them intubated, were moved out into speedboats.","17, showed, media, flooding, rain, mexico, tula, social, die, hospital, workers, floodhit, mexican, patients"
155,askST: Is it safe to drive through a flood?,https://www.straitstimes.com/singapore/transport/askst-is-it-safe-to-drive-through-a-flood,"The Straits Times' transport and motoring correspondent Christopher Tan answers some questions on driving through flood waters.
Q: How safe is it to drive on a flooded road?
A: It is not a good idea to drive through a flooded road.
A: Electric vehicles (EVs) can tolerate higher water levels because they do not have an air intake or an exhaust.
The higher the water level, and the longer a vehicle remains on a submerged road, the higher the risk.","driving, flooded, higher, drive, askst, water, vehicle, vehicles, safe, submerged, flood, road, kerbs"
156,"Four missing, at least three dead as flash floods overwhelm villages in Malaysia",https://www.straitstimes.com/asia/se-asia/four-missing-at-least-three-dead-as-flash-floods-overwhelm-villages-in-malaysia,"ALOR SETAR (THE STAR/ASIA NEWS NETWORK) - Four people were still missing after rescue officers spent the night searching for victims of flash floods in Kedah following an evening downpour in the northwestern Malaysian state.
""The rains on Wednesday evening caused major floods in the Yan, Kuala Muda and Bandar Baharu districts,"" said the state authorities.
Earlier, it was reported by The Star that 14 Covid-19 patients, 45 on home quarantine orders and another 60 people had to be evacuated due to the flash floods.
A Covid-19 positive family affected by the flash flood were were allowed to stay at their house as it was not badly affected.
Kedah chief minister Muhammad Sanusi said three victims were found dead in several locations around the Gunung Jerai at 1am on Wednesday.","overwhelm, dead, floods, missing, victims, covid19, malaysia, gunung, villages, flash, kedah, affected, patients, yan, jerai"
157,More rain in western Singapore in 3 hours on Tuesday than monthly average for country,https://www.straitstimes.com/singapore/more-rain-in-western-singapore-in-3-hours-on-tuesday-than-monthly-average-for-country,"SINGAPORE - More rain pelted western Singapore in three hours on Tuesday morning (Aug 24) than the country had previously recorded for the whole month of August.
National water agency PUB said the heaviest rainfall recorded in the morning was at the Bukit Panjang Road rainfall station, which saw 159.8mm of rainfall from 7.50am to 10.40am.
""This corresponds to 109 per cent of Singapore's average monthly rainfall in August, and lies within the top 0.5 per cent of maximum daily rainfall records since 1981,"" said PUB.
The storm was most intense over Mandai, with 84.8mm of rainfall recorded as at noon on Tuesday.
The heavy rain saw water levels in drains and canals reach 90 per cent in some parts of the country.","western, storm, hours, singapore, saw, rain, morning, recorded, water, country, monthly, average, rainfall, bukit, cent"
158,The Big Story: Dunearn Road hit by flash flood for 2nd time this year; Tokyo Paralympic Games kick off,https://www.straitstimes.com/multimedia/the-big-story-dunearn-road-hit-by-flash-flood-for-2nd-time-this-year-tokyo-paralympic,"The Big Story, broadcast every weekday at 5.30pm on Facebook and YouTube, has reporters and senior editors discussing the top stories of the day.
National water agency PUB said the heaviest rainfall recorded was at Bukit Panjang Road rainfall station, which saw 159.8mm of rainfall from 7.50am to 10.40am.
The heavy rain on Tuesday morning brought about a flash flood that caused roads to become impassable in Dunearn Road between Sime Darby Centre and Binjai Park.
This is the second time this year that a flash flood has occurred in Dunearn Road near Sime Darby Centre.
Assistant sports editor Rohit Brijnath shares why the Paralympic Games matter and the message the Games put across.","big, singapore, weekday, rain, kick, paralympic, recorded, dunearn, games, tokyo, flash, rainfall, sime, hit, shares, flood, road"
159,Forum: Public works contractors that put public safety at risk should face severe penalties,https://www.straitstimes.com/opinion/forum/forum-public-works-contractors-that-put-public-safety-at-risk-should-face-severe,"PUB confirmed that the drainage system in the flooded areas was more than adequate to cope with the rainfall intensity on that day.
It was reported that construction company Samwoh did not seek approval for the drainage diversion and the subsequent unauthorised works.
Public works contractors should not endanger people's lives and risk damage to their property.
Such disregard for public safety should be punished with more severe penalties.
Public safety must not be sacrificed.","penalties, public, drainage, unauthorised, risk, face, forum, ris, works, contractors, system, vehicles, safety, peoples, severe, samwoh"
160,TikTok users and coders flood Texas abortion site with fake tips,https://www.straitstimes.com/world/united-states/tiktok-users-and-coders-flood-texas-abortion-site-with-fake-tips,"CALIFORNIA (NYTIMES) - After a Texas law restricting abortion went into effect Wednesday (Sept 1), the state's largest anti-abortion group publicised a website that invited citizens to inform on the law's violators.
The website, prolifewhistleblower.com, which was set up by the group Texas Right to Life, was designed to help carry out the new law.
Texas Governor Greg Abbott, who was a leading proponent of the abortion law, was a violator, according to some of the tips.
Other tips did not point to individuals but instead contained copies of the entire script to the 2007 animated film Bee Movie.
On TikTok, a developer with the alias Sean Black said he had developed a script that automatically generated fake reports to the prolifewhistleblower.com site.","website, prolifewhistleblowercom, tips, reports, coders, state, script, users, site, texas, law, tiktok, fake, flood, abortion"
161,New York City to start alerting basement dwellers after deaths in flooding,https://www.straitstimes.com/world/united-states/new-york-city-to-start-alerting-basement-dwellers-after-deaths-in-flooding,"NEW YORK (BLOOMBERG) - New York Mayor Bill de Blasio said the city will draft new policies to warn New Yorkers who live in basement apartments of impending rain storms after the deaths this week when floods ravaged the region.
At least 40 people died in New York and New Jersey in the heavy flash flooding that came in the wake of Hurricane Ida.
Many of those who died in the city were trapped in basement apartments that were rapidly deluged.
While the city can't make infrastructure changes in the short term, it can change its evacuation plans to include basement dwellers in addition to alerting coastal residents.
At least 50,000 basement apartments house some 100,000 people, de Blasio said during a Friday news briefing (Sept 3).","york, week, storm, alerting, flooding, apartments, blasio, state, trapped, start, murphy, city, dwellers, deaths, basement"
162,"Trapped in basements and cars, they lost their lives in a savage US storm",https://www.straitstimes.com/world/united-states/trapped-in-basements-and-cars-they-lost-their-lives-in-a-savage-us-storm,"""The water is coming in right now,"" Ms Choi Sledge, the neighbour, said, recalling Ms Sherpa's desperation.
Ms Sledge said she screamed into the phone.
Ms Sledge called them again.
And that was it,"" Ms Sledge said on Thursday.
While the torrents came down on Wednesday evening, Rabbi Weissmandl desperately telephoned his son after his car was trapped in deep water as he tried to drive home through the storm.","york, cars, storm, son, died, dead, lost, trapped, sledge, ms, water, lives, weissmandl, rabbi, basements, savage"
163,At least 44 killed in Turkey flood as search for missing continues,https://www.straitstimes.com/world/europe/at-least-44-killed-in-turkey-flood-as-search-for-missing-continues,"BOZKURT, TURKEY (REUTERS) - Families of those missing after Turkey's worst floods in years anxiously watched rescue teams search buildings on Saturday (Aug 14), fearing the death toll from the raging torrents could rise further.
At least 44 people have died from the floods in the northern Black Sea region, the second natural disaster to strike the country this month.
Drone footage by Reuters showed massive damage in the flood-hit Black Sea town of Bozkurt, where emergency workers were searching demolished buildings.
Mr Kalabalik was surrounded by residents who were asking each other whether anyone had any news about missing people.
The wife of our building manager is missing along with their two children,"" Mr Kalabalik told Reuters.","died, search, building, bozkurt, killed, missing, floods, kalabalik, northern, told, continues, 44, turkey, sea, children, flood"
164,In Pictures: A flood-hit riverside restaurant in Thailand embraces the waves,https://www.straitstimes.com/multimedia/photos/in-pictures-a-flood-hit-riverside-restaurant-in-thailand-embraces-the-waves,"This photo taken on October 7, 2021, shows people standing on their chairs whilst enjoying dinner at the Chaopraya Antique Cafe, as flood water from the Chao Phraya River surges into the restaurant, in Nonthaburi province north of Bangkok.","taken, standing, waves, embraces, whilst, surges, shows, restaurant, water, phraya, thailand, river, province, floodhit, pictures, riverside"
165,"New Orleans flood defences hold, 16 years after Katrina failure",https://www.straitstimes.com/world/united-states/new-orleans-flood-defenses-hold-16-years-after-katrina-failure,"NEW ORLEANS (AFP) - New Orleans, still scarred by the devastation wrought 16 years ago by Hurricane Katrina, held its breath as Ida bore down this week.
Given the city's geography, as well as Ida's lashing 240kmh winds, storm surge and heavy rains, the danger to New Orleans' 390,000 people was very real.
After Katrina, a 209km ring of barriers was built to withstand a storm surge of up to 9m.
""After Katrina... it was important that the system was structurally superior - higher levees, higher wall and resilient,"" he added.
But some neighboring cities were not so lucky this week, as Ida roared ashore as a ferocious Category 4 storm.","week, storm, levee, hold, levees, failure, defences, water, system, 16, city, surge, orleans, flood, katrina"
166,Biden declares 'major disaster' in Tennessee after deadly floods,https://www.straitstimes.com/world/united-states/biden-declares-major-disaster-in-tennessee-after-deadly-floods,"WASHINGTON (AFP) - President Joe Biden has declared a major disaster in the southern US state of Tennessee and approved federal funding after devastating floods over the weekend left at least 21 dead, the White House said in a statement said on Tuesday (Aug 24).
Help for residents includes ""grants for temporary housing and home repairs"", as well as ""low-cost loans to cover uninsured property losses"", the White House said.
Floods are natural phenomena, but climate change is altering Earth's rainfall patterns, making some regions wetter and others drier.
Scientists say climate change is intensifying the risk of heavy rain around the world, because a warmer atmosphere holds more water.
According to an international study published on Tuesday, climate change made the deadly floods that devastated parts of Germany and Belgium last month up to nine times more likely.","federal, change, floods, state, deadly, disaster, biden, climate, white, tennessee, declares, rainfall, funding, house, major"
167,Death toll from Turkey's flash floods rises to five; search for one missing continues,https://www.straitstimes.com/world/europe/death-toll-from-turkeys-flash-floods-rises-to-five,"ISTANBUL (AFP) - Turkish rescuers distributed food and relocated thousands of people to student dormitories on Thursday (Aug 12) as the death toll from flash floods that swept across several Black Sea regions rose to five.
Heavy rains late on Tuesday produced flash floods that turned streets into running rivers and sparked mudslides which buckled roads in three northern regions.
Turkey's disaster response authority said five people had lost their lives while the search for one person who disappeared in the northern city of Bartin continued.
The disaster struck less than a month after six people died in floods caused by heavy rains in the north-east Rize province.
Turkey's mountainous Black Sea regions frequently experience heavy rains that produce flash floods and mudslides in the summer months.","search, missing, rises, floods, toll, northern, disaster, continues, student, heavy, rains, flash, turkish, turkeys, death, rescuers"
168,Flood risk warnings after heavy showers in Singapore,https://www.straitstimes.com/singapore/environment/flood-risks-in-central-western-singapore-as-heavy-showers-continue,"SINGAPORE - Heavy showers lashed Singapore on Tuesday morning (Aug 31), sparking flash flood warnings in several areas.
The Meteorological Service Singapore (MSS), a unit under the National Environment Agency, had at about 7.40am issued a warning of moderate to heavy rain falling over central and western Singapore and heavy rain in the east.
At 8.20am, the national water agency PUB said water levels in drains in Commonwealth Lane and Commonwealth Drive were near full capacity following heavy morning showers.
But by 8.35am, the water levels had subsided to about 90 per cent capacity.
But water levels fell soon after.","singapore, risk, rain, national, morning, warnings, heavy, water, levels, showers, flood, mss"
169,At least 21 dead in flooding in US state of Tennessee,https://www.straitstimes.com/world/united-states/at-least-16-dead-in-flooding-in-us-state-of-tennessee,"WASHINGTON (AFP) - Devastating floods in the southern US state of Tennessee have left at least 21 people dead and dozens missing, local officials said on Sunday (Aug 22) in what they warned was a preliminary toll.
Tennessee was hit on Saturday by what meteorologists called historic storms and flooding, dumping 38cm or more of rain.
Rural roads, state highways and bridges were washed out and widespread power outages affected thousands of people.
Initially, some 40 people were reported missing but by late afternoon, that number had been cut in half.
Local officials in Waverly likened the unusually intense storm to a hurricane or a tornado, and said water rose so quickly that some people were unable to escape.","dead, missing, waverly, state, flooding, names, gillespie, county, local, 21, list, reported, tennessee, officials"
170,'It’s terrifying': Merkel shaken as flood deaths rise to 188 in Europe,https://www.straitstimes.com/world/europe/flash-floods-batter-bavaria-as-european-death-toll-rises-to-184,"""It is terrifying,"" she told residents of the small town of Adenau in the state of Rhineland-Palatinate.
Roads were turned into rivers, some vehicles were swept away and swathes of land buried under thick mud in Berchtesgadener Land.
More bodies are expected to be found there as the flood waters recede, the police say.
In North Rhine-Westphalia at least 46 people have died, while the death toll in Belgium stood at 31.
The scale of the floods mean they could shake up Germany's general election in September next year.","shaken, rise, europe, floods, killed, deaths, terrifying, 188, german, rhinewestphalia, germany, worst, town, visiting, merkel, flood, district"
171,"Climate crisis could overwhelm underground railway systems, say experts",https://www.straitstimes.com/world/united-states/the-climate-crisis-could-overwhelm-underground-railway-systems,"A woman wading through murky, waist-deep water to reach a New York City subway platform.
Subways, the equivalent of underground railway systems around the world are struggling to adapt to extreme weather brought on by climate change.
""It's scary,"" said Ms Sarah Kaufman, associate director of the Rudin Centre for Transportation at New York University.
The recent flooding is yet another example of the kind of extreme weather that is consistent with changing climate around the world.
But more intense flooding poses a particular challenge to ageing subway systems in some of the world's largest cities.","york, overwhelm, experts, crisis, railway, underground, flooding, transportation, climate, water, system, say, subways, subway, systems"
172,"Pasir Ris flood: 1 person taken to hospital, 5 others rescued from vehicles by SCDF",https://www.straitstimes.com/singapore/environment/heavy-rain-leads-to-flash-floods-and-traffic-snarls-in-parts-of-singapore,"SINGAPORE - Civil defence officers evacuated motorists and passengers from 13 vehicles stuck in the flood waters caused by heavy rain on Friday (Aug 20) morning.
One person who had pain in the leg was taken to Changi General Hospital, and five people were taken to the safety of nearby sheltered areas, the Singapore Civil Defence Force (SCDF) said in a statement.
The vehicles were partially submerged at the junction of Tampines Avenue 10 and Pasir Ris Drive 12 and were unable to move, SCDF added.
SCDF officers took the people in the vehicles to nearby sheltered areas after it received a call for help at about 7.40am, the statement added.
It said 25 people managed to evacuate their vehicles before SCDF officers arrived.","rescued, taken, pasir, singapore, officers, parts, rain, ris, scdf, water, vehicles, hospital, person, nearby, flood, sheltered"
173,"Flash floods sweep through northern Turkey, killing 17, in new natural disaster",https://www.straitstimes.com/world/europe/flash-floods-sweep-through-northern-turkey-killing-11-in-new-natural-disaster,"ISTANBUL (REUTERS) - Seventeen people were killed in flash floods in Turkey's Black Sea region on Thursday (Aug 12) that sent water and debris cascading through streets, damaged bridges and ripped up roads in the second natural disaster to strike the country this month.
Fifteen people were killed in the floods in Kastamonu province and two people died in Sinop, authorities said, adding that search and rescue operations were continuing.
Helicopters lowered coast guard personnel onto the roofs of buildings to rescue people who were stranded as flood water swept through the streets, footage shared by the Interior Ministry showed.
Television footage showed the floods dragging dozens of cars and heaps of debris along the streets.
The heavy rainfall in the region was expected to ease on Thursday evening, AFAD said.","region, 17, roads, sweep, natural, floods, streets, northern, disaster, killed, swept, rescue, turkey, damaged, water, afad, flash, killing"
174,Floodwaters still rising in western Europe with death toll over 120,https://www.straitstimes.com/world/europe/hundreds-missing-and-at-least-69-dead-in-western-europe-flooding,"Communications were cut in many areas and entire communities lay in ruins after swollen rivers tore through towns and villages in the western states of North Rhine-Westphalia and Rhineland-Palatinate as well as parts of Belgium and the Netherlands.
They included 12 residents of a home for disabled people surprised by the floods during the night.
In Belgium, which has declared a day of mourning on Tuesday, officials said there were at least 20 dead and another 20 missing.
Concern over damsAchim Hueck, a fish farmer in the town of Schuld, said he had only just managed to escape.
""It was rising really fast, it started from the path back here,"" he said, pointing to the wreckage of his business.","western, europe, 120, floods, rising, germany, toll, rhinewestphalia, north, flooding, path, laschet, officials, floodwaters, election, death"
175,"Wine from Germany's flood zone, though mud-smeared, gives hope for future",https://www.straitstimes.com/world/europe/wine-from-germanys-flood-zone-though-mud-smeared-gives-hope-for-future,"BERLIN (AFP) - In the Ahr valley, mud-smeared bottles rescued from flooded cellars represent hope for a new beginning after the deadly catastrophe that hit Germany three weeks ago.
""I told myself we couldn't just throw it all away,"" recalled Mrs Linda Kleber, the founder of the Flutwein (flood wine) initiative.
In the Ahr valley, known for the pinot noir that grows on its steep slopes, the economy relies significantly on viniculture and the tourism it generates.
""Without wine, the Ahr valley wouldn't exist - to say nothing of its gastronomy,"" said Mr Joerg Kleber, husband of Linda.
Just before the waters arrived at his door, Mr Schumacher went down to make sure his barrels of wine were well sealed.","ahr, zone, mudsmeared, wine, million, mr, germany, germanys, hope, valley, kleber, night, future, flood, gives, schumacher"
176,Couple linked to anti-vaccine group investigated for instigating others to flood public hotlines,https://www.straitstimes.com/singapore/courts-crime/founder-of-anti-covid-19-vaccine-group-her-husband-under-probe-for,"SINGAPORE - A couple are under investigation for allegedly instigating others to call and overwhelm public hotlines, including those that help the public with Covid-19 issues.
The Straits Times understands that the two are Ms Iris Koh, 45, and Mr Raymond Ng, 48.
Ms Koh, a Singaporean, is the founder of a group called Healing The Divide, which claims to warn people about the dangers of vaccination.
The police said on Thursday (Nov 25) that they received a report on Oct 18 alleging that the duo had incited more than 2,000 members in a Telegram group to overwhelm public hotlines.
They added: ""These public hotlines are important channels for Singaporeans to seek help, and a surge in needless and malicious calls will lengthen waiting times and frustrate genuine callers.","overwhelm, linked, mr, investigated, feedback, members, antivaccine, koh, hotlines, couple, instigating, offence, group, hotline, flood, public"
177,German floods raise the bar on extreme weather events,https://www.straitstimes.com/world/europe/german-floods-raise-the-bar-on-extreme-weather-events,"By Friday, those predictions proved devastatingly accurate, with more than 100 people dead and 1,300 unaccounted for, as helicopter rescue crews plucked marooned residents from villages inundated sometimes within minutes, raising questions about lapses in Germany's elaborate flood warning system.
Studies have found that such floods are now happening more frequently for a simple reason: A warmer atmosphere can hold more moisture, generating more, and more powerful, rainfall.
She blamed poor communication about the high risk posed by the flooding as contributing to the significant loss of life.
But the natural disaster had all the hallmarks of an event that has in the past reshaped political fortunes in German election seasons like this one.
""We have to make the state more climate-proof,"" said Mr Laschet, who is facing his strongest challenge from the environmentalist Green party.","events, warning, floods, germany, raise, state, german, told, germanys, laschet, houses, flood, extreme, weather, bar"
178,Villagers flee fresh floods in central China as Typhoon In-Fa approaches,https://www.straitstimes.com/asia/east-asia/villagers-flee-fresh-floods-in-central-china-as-typhoon-approaches,"Millions have been affected by the floods in Henan province, trapping people for days without fresh food or water, pulverising roads as they breached embankments and caking whole areas in thick mud.
Adding to the misery, Typhoon In-Fa is forecast to bring further torrential downpours to parts of Henan in the coming days after its expected landfall along the east coast of China, state media said.
Overnight heavy rain saw floods surge northwards to Xinxiang and its surrounding areas where vast swathes of farmland were inundated and the town cut off as the Wei River burst its banks.
The hotel, about 20km from the worst-hit areas, was still receiving ""continuous"" calls for help, Mr Liang added.
""After landing, In-fa may circulate in the east China region, bringing long periods of extremely heavy rainfall,"" the National Meteorological Centre said.","flee, villagers, approaches, zhengzhou, floods, china, fresh, rain, water, heavy, rainfall, typhoon, east, central, areas, infa"
179,"Climate change contributed to Europe's deadly floods, scientists find",https://www.straitstimes.com/world/europe/climate-change-contributed-to-europes-deadly-floods-scientists-find,"NEW YORK (NYTIMES) - The violent and deadly flooding in Germany and Belgium last month was an extremely rare event, scientists said on Monday (Aug 23), but one that was made more likely by climate change.
""It's still a rare event,"" said Maarten van Aalst, director of the International Red Cross/Red Crescent Climate Centre, who contributed to the research.
At 2 degrees Celsius, the intensity would increase another 0.8 per cent to 6 per cent.
Both findings are in keeping with a fact of climate change: Warmer air holds more moisture.
During the flooding, the peak flow of the relatively small Ahr River was closer to that of the Rhine, one of Europe's largest.","ahr, change, celsius, cent, contributed, floods, rare, flooding, deadly, likely, climate, scientists, river, europes, degrees, event"
180,"From China to Germany, floods expose climate vulnerability",https://www.straitstimes.com/world/from-china-to-germany-floods-expose-climate-vulnerability,"SINGAPORE (REUTERS) - Deadly floods that have upended life in China and Germany in the past week have sent a stark reminder that climate change is making weather more extreme across the globe.
Coming after floods that killed more than 200 people in Germany and Belgium, the disaster has reinforced the message that significant changes will have to be made to prepare for similar events in the future.
As the atmosphere warms with climate change, it also holds more moisture, which means that when rainclouds break, more rain is released.
But we also need to remodel cities,"" said Dr Fred Hattermann at the Potsdam Institute for Climate Impact Research.
""It is shocking and I have to say it is scary,"" said Mr John Butschkowski, a Red Cross driver who was involved in rescue work in western Germany this week.","week, events, change, western, zhengzhou, floods, china, germany, climate, water, expose, vulnerability, study, weather"
181,"Floods kill 40 in north Afghanistan, 150 missing, officials say",https://www.straitstimes.com/asia/floods-kill-40-in-north-afghanistan-150-missing-officials-say,"JALALABAD, AFGHANISTAN (AFP) - At least 40 people have been killed with 150 more missing in northern Afghanistan after flash floods ravaged an area north-east of the capital Kabul, officials said on Thursday (July 29).
""About 40 people were killed last night due to flash floods,"" Mr Saeedullah Nuristani, head of the provincial council, told AFP.
He said 150 people were still missing and nearly 80 houses had been destroyed after floods swept through the area.
Torrential downpours and flash floods kill scores of people annually in Afghanistan.
Dozens of people were killed last year after flash floods swept through swaths of Parwan province.","40, missing, floods, killed, north, 150, swept, overwhelmed, northeast, fighting, say, rains, flash, officials, kill, afghanistan"
182,"Torrential rain lashes Japan, three feared dead after landslide",https://www.straitstimes.com/asia/east-asia/torrential-rain-lashes-japan-three-feared-dead-after-landslide,"KANZAKI, JAPAN (AFP, REUTERS) - Japan braced for further downpours on Sunday (Aug 15) as rescuers sifted through flood and landslide damage after record rain that left at least six dead.
Scientists say climate change is intensifying the risk of heavy rain in Japan and elsewhere, because a warmer atmosphere holds more water.
Just over one metre of rain was recorded over four days in Ureshino, a town in Saga prefecture.
Two women in their 70s were confirmed dead after they were found in a drainage canal, Hironori Fujiki, a Saikai city official in Nagasaki prefecture, told AFP.
An elderly resident of Kanzaki in Saga told public broadcaster NHK about a landslide she witnessed that had no casualties.","torrential, landslide, dead, rain, told, japan, nagasaki, lashes, saga, local, feared, prefecture, town, nhk"
183,"No more survivors likely to be found in German flood zone, says relief official",https://www.straitstimes.com/world/europe/germany-faces-calls-for-mobile-phone-disaster-alerts-after-floods,"BERLIN (REUTERS) - Rescue crews are unlikely to find any more survivors among the rubble of villages devastated by floods in western Germany, a senior Federal Agency for Technical Relief official said on Wednesday (July 21).
At least 170 people died in last week's flooding, Germany's worst natural disaster in more than half a century, and thousands went missing.
Any further victims that are found now are likely to be dead, she said.
The confirmed death toll rose by five to 170 on Tuesday as the recovery operation revealed further bodies.
Rescuers in the worst-hit regions rushed to clear debris and sewage and provide safe drinking water to help avert a public health crisis.","survivors, zone, relief, federal, protection, million, help, germanys, likely, german, disaster, weeks, official, told, water, flood, weather"
184,"In storm Ida's wake, Louisiana faces a month with no power as heat soars",https://www.straitstimes.com/world/united-states/in-storm-idas-wake-louisiana-faces-a-month-with-no-power-as-heat-soars,"By early Tuesday (Aug 31), about 1.3 million customers were without power about 48 hours after the storm made landfall, most of them in Louisiana, according to PowerOutage https: poweroutage.us, which gathers data from US utility companies.
Officials were unable to complete a full damage assessment because downed trees clogged roads, US Federal Emergency Management Agency chief Deanne Criswell said.
Compounding the suffering, parts of Louisiana and Mississippi were under heat advisories, with a heat index in much of the area reaching 35 degrees Celsius on Tuesday, the National Weather Service said.
Louisiana Governor John Bel Edwards said, ""Nobody is satisfied"" with the estimate that power may not be restored for 30 days.
""To hear the power is potentially out for two to three weeks, that is devastating.""","idas, storm, faces, soars, power, weeks, wake, month, electricity, water, louisiana, heat, hospital, orleans, katrina"
185,In Pictures: Tropical storm Dianmu batters Thailand,https://www.straitstimes.com/multimedia/photos/in-pictures-tropical-storm-dianmu-batters-thailand,"Employees and family members sit in front of the local hydrometerological sub-station in a flooded village in the central Thai province of Lopburi on September 28, 2021, as tropical storm Dianmu caused flooding in 30 provinces across the country.","lopburi, batters, storm, tropical, substation, provinces, sit, members, thailand, dianmu, thai, province, village, pictures"
186,"Fierce storm inundates London, causing flash flooding",https://www.straitstimes.com/world/europe/fierce-storm-inundates-london-causing-flash-flooding,"But a relentless storm turned into flash flooding in southern England, bringing part of the capital to a standstill.
Outside the capital, the downpour also spread across the south of England, flooding rail lines in the city of Southampton.
Though individual weather incidents are difficult to link directly to climate change, policy analysts have said that climate change has increased the intensity of rainfall in London.
The capital is particularly vulnerable to flooding, given much of the city is built on the River Thames floodplain.
""It simply wasn't built with climate change in mind,"" he said.","capital, change, storm, london, flooding, inundates, fierce, climate, causing, flash, city, heat, river, ward, weather"
