,date,location,news title,news source(url),content summary,keywords,class_name
405,10/2017,"Eddie Peng denies gay rumour

Taiwanese actor Eddie Peng on Monday refuted a Weibo rumour that he is gay and had a relationship with a venture capitalist. His company said the story was ""pure fabrication"" and that it had handed the case to lawyers.

Big response to actress' sexual",Buzzing: Eddie Peng denies gay rumour,https://www.straitstimes.com/lifestyle/entertainment/buzzing-eddie-peng-denies-gay-rumour,"Eddie Peng denies gay rumourTaiwanese actor Eddie Peng on Monday refuted a Weibo rumour that he is gay and had a relationship with a venture capitalist.
His company said the story was ""pure fabrication"" and that it had handed the case to lawyers.
The avalanche of painful personal stories comes amid a series of high-profile sex-abuse scandals - the latest one centred on Hollywood producer Harvey Weinstein.
The 51-year-old musician did not name the director, but said he had ""a staff of dozens who enabled... and encouraged"" his behaviour.
She said she was able to walk away from the incident with her career relatively intact because she had ""no ambitions in the acting world"".","denies, world, rumour, peng, harvey, eddie, harassed, buzzing, producer, bjork, sexually, director, gay",natural calamities
406,10/2017,SAN FRANCISCO (AFP) ,Twitter steps up fight against sexual harassment,https://www.straitstimes.com/world/united-states/twitter-steps-up-fight-against-sexual-harassment,"SAN FRANCISCO (AFP) - Twitter has announced tough new rules on tweets containing ""non-consensual nudity"" and sexual harassment, which could be seen as fallout from the Harvey Weinstein abuse scandal.
The rules will come into force in the coming weeks, Twitter said in a statement late Tuesday (Oct 17), after company co-founder Jack Dorsey on Friday posted a series of tweets promising policy changes.
Twitter defines ""non-consensual nudity"" as including ""content like upskirt imagery, 'creep shots,' and hidden camera content.""
Twitter said that while it recognises that there is ""an entire genre of pornography dedicated to this type of content, it's nearly impossible for us to distinguish when this content may/may not have been produced and distributed consensually.
""We would rather error on the side of protecting victims and removing this type of content when we become aware of it,"" the statement read.","steps, twitter, statement, content, sexual, nudity, tweets, harassment, type, san, nonconsensual, target, fight, rules",natural calamities
407,09/2017,HONG KONG (AFP) ,The most devastating earthquakes of the last 30 years,https://www.straitstimes.com/world/the-most-devastating-earthquakes-of-the-last-30-years,"HONG KONG (AFP) - A 7.1-magnitude earthquake has struck central Mexico, killing at least 240 people on the anniversary of a devastating 1985 quake.
Here are some of the most significant earthquakes of the last 30 years.
- Sept 7, 2017: A quake strikes the southern part of Mexico, killing 96 people.
- Jan 18, 2017 - Four earthquakes hit central Italy.
- Aug 24, 2016: A quake with a magnitude of up to 6.2 hits villages in central Italy, killing nearly 300 people.","devastating, quake, 2017, killed, italy, earthquake, earthquakes, killing, central, aug, mexico, 30",natural calamities
408,09/2017,KATHMANDU (REUTERS) ,Nepal says will measure Mount Everest next year to see if lost height,https://www.straitstimes.com/asia/south-asia/nepal-says-will-measure-mount-everest-next-year-to-see-if-lost-height,"KATHMANDU (REUTERS) - Nepal will measure Mount Everest afresh to settle a controversy over the height of the world's tallest peak, especially after some estimates suggested it became a little shorter in the wake of an earthquake two years ago, officials said on Friday (Sept 22).
Nepal, home to Mount Everest and half of the world's 14 highest mountains, has never measured the peak on its own and uses its snow height of 8,848m that was measured by the Survey of India in 1954.
Everest straddles the border between Nepal and China, and in 2005 Chinese mountaineers and researchers put its height at 8,844.43m.
Ganesh Prasad Bhatta, director general of the Nepal government's Survey Department said an expedition would be made next year to settle the debate.
Officials said they would seek to establish whether a 7.8 magnitude earthquake in April 2015 had altered the mountain's height.","nepal, worlds, summer, lost, earthquake, mount, season, settle, work, survey, measure, peak, everest, height",natural calamities
409,09/2017,"MIAMI • Tennis superstar Serena Williams gave birth to a baby girl on Friday, United States media reported, prompting an outpouring of delight from her fellow professionals, celebrities and fans.

The 35",It's a baby girl for tennis champion Serena Williams,https://www.straitstimes.com/sport/tennis/its-a-baby-girl-for-tennis-champion-serena-williams,"MIAMI • Tennis superstar Serena Williams gave birth to a baby girl on Friday, United States media reported, prompting an outpouring of delight from her fellow professionals, celebrities and fans.
The 35-year-old was admitted to St Mary's Medical Centre in West Palm Beach, Florida, on Wednesday before going into labour overnight.
9 tennis player Venus Williams described herself as ""super excited"" after being told of the news before her third-round match at the US Open, the year's final Grand Slam tournament.
Serena Williams, who is engaged to Reddit co-founder Alexis Ohanian, was swiftly greeted with an avalanche of congratulations from well-wishers.
tennis star Rafael Nadal of Spain wrote on Twitter.","williams, baby, venus, champion, twitter, world, west, serena, tennis, wellwisherscongrats, united, wrote, girl",natural calamities
410,09/2017,"There were other redeeming factors about Art Studio, however, which engaged me. There was the joy of watching a young Singapore artist responding so sincerely and lovingly to the work of a predecessor.

As a reader, I am always curious to know what practising artists/writers read and, especially, what they love, as that offers insights into their own practices. There were evidently themes and motifs in Yeng's book that resonated with Chia: the role of an artist in society, the artist's struggle to stay true to his vision, the almost",Culture Vulture: Flawed experiments in theatre can be better than mediocre successes,https://www.straitstimes.com/lifestyle/arts/flawed-productions-intrigue-with-flashes-of-clarity,"There was the joy of watching a young Singapore artist responding so sincerely and lovingly to the work of a predecessor.
Having watched several Nine Years Theatre productions, I also appreciated the opportunity to observe the way Chia has been growing as a theatre practitioner.
In this latest production, I see Chia's struggle to refine, and grow, his voice in theatre, as an artist and as a Singaporean.
While Chia has a history in theatre, Liew is a graphic novelist on his maiden venture into a new medium.
Flawed as these productions are, there are tantalising moments of clarity and confrontation which deserve to be pursued and developed.","staging, culture, artist, mediocre, shows, experiments, liew, theatre, better, vulture, studio, singapore, graphic, productions, flawed, successes, singaporean",natural calamities
411,09/2017,"Another betting analyst, who did not want to be identified, agreed with Mr Romano's assessment, noting that the bets seemed centred on a specific scoreline, unlike other games where bets tend to be more spread out.

He said: ""So at 2",Irregular betting on 3 SEA Games football matches flagged,https://www.straitstimes.com/singapore/courts-crime/irregular-betting-on-3-sea-games-football-matches-flagged,"Sports integrity and security consultant Michael Pride explained that monitoring betting patterns is only one tool used to uncover rigged matches.
Bet monitoring companies typically alert their members, including bookmakers, sports federations or law enforcement, if matches display suspicious betting patterns.
Singapore Pools, which did not offer live betting for the SEA Games football matches, said it did not observe any irregular pre-match betting for the three matches.
The scrutiny comes just months after both the Laos and Vietnam football teams were implicated in match-fixing investigations.
The Football Federation of Cambodia and Lao Football Federation did not respond to queries from ST.","matchfixing, bets, sea, matches, cambodia, flagged, football, monitoring, betting, games, irregular, vietnam",natural calamities
412,09/2017,BEIJING (BLOOMBERG) ,"Apple grapples with jaded Chinese customers, intense competition amid upcoming iPhone launch",https://www.straitstimes.com/asia/east-asia/apple-grapples-with-jaded-chinese-customers-intense-competition-amid-upcoming-iphone,"Shoppers in the world's biggest mobile market are accustomed to getting the latest technology with their Huawei, Oppo and Xiaomi handsets.
That is a problem for Apple in the market that matters most to the Cupertino giant beyond its home country.
""Apple hasn't done a big design change since 2014 but Huawei and Vivo kept releasing new devices,"" Ms Kaur added.
With supply of new iPhones expected to be tight in the early going, Apple's Chinese rivals may jump at the chance to lure buyers away.
Canalys estimates that Apple's Chinese smartphone shipments will grow a mere 1.4 per cent to 22.5 million units in the second half.","jaded, iphone, launch, grapples, chinese, apple, apples, china, market, customers, huawei, mobile, competition, upcoming, technology, vivo, intense",natural calamities
413,09/2017,"I look forward to working very closely with you, and I believe we can do good together, and I invite you to do good together with me

First of all, I would like to thank all my supporters who are present here today. I am very appreciative and deeply grateful to all of you for your presence here today ",Nomination Day: A historic event under the midday sun,https://www.straitstimes.com/singapore/a-historic-event-under-the-midday-sun,"I know you have been waiting here for a few hours and it is really hot under the sun, so thank you.
Many of you not only gave words of encouragement and support, many of you patted me on the back too.
That warmed my heart tremendously and also made my journey here to the nomination centre all the more pleasant...
Thank you, Singaporeans.
In fact, my resolve to work hard, to work tirelessly and with great sincerity is even greater.","serve, president, day, really, singaporeans, stand, good, thank, historic, work, singapore, nomination, remains, event, midday",natural calamities
414,08/2017,NEW DELHI (AFP) ,Death toll of South Asia floods rises to more than 750,https://www.straitstimes.com/asia/south-asia/death-toll-of-south-asia-floods-rises-to-more-than-750,"NEW DELHI (AFP) - More than 750 people have died in floods across South Asia, officials said Monday (Aug 21), with monsoon rains also causing the deaths of hundreds of animals, including rhinos and a tiger.
In Nepal, 143 people have died and 30 remain missing after flooding that has destroyed close to 80,000 homes.
The heavy rain has also taken a toll on India's wildlife, with rescue teams pulling stranded animals from raging waters in Kaziranga National Park.
""Our teams have recovered 225 dead animals since August 12.
Of those, 15 were rhinos,"" Kaziranga director Satyendra Singh told AFP.","asia, died, animals, assam, rhinos, toll, teams, monsoon, kaziranga, death, 750, floods, south, indias, rises, dead",natural calamities
415,08/2017,NEW DELHI (AFP) ,"Death toll from South Asia flooding tops 1,000, as rescue teams try to reach millions",https://www.straitstimes.com/asia/south-asia/death-toll-from-south-asia-flooding-tops-1000-as-rescue-teams-try-to-reach-millions,"NEW DELHI (AFP) - The death toll from floods sweeping South Asia has climbed above 1,000, officials said on Thursday (Aug 24), as rescue teams try to reach millions stranded by the region's worst monsoon disaster in recent years.
Twenty-six bodies were found on Wednesday in Bihar, a hard-hit state in India's east, taking the death toll there to 367, said Mr Anirudh Kumar, a top state disaster management official.
In neighbouring Uttar Pradesh, floods have swamped nearly half the vast state of 220 million, India's most populous.
Nepal's Home Ministry warned that the death toll could rise as relief teams reach more remote parts of the impoverished mountainous country.
The government's disaster response body said on Thursday the death toll stood at 137, with more than 7.5 million affected since flooding hit the riverine nation.","asia, died, states, try, million, teams, disaster, rescue, toll, death, reach, kill, state, floods, south, indias, 1000, millions",natural calamities
416,08/2017,"GRANADA, SPAIN (AFP) ",Muslims rally in Spain against terrorism after attacks,https://www.straitstimes.com/world/europe/muslims-rally-in-spain-against-terrorism-after-attacks,"GRANADA, SPAIN (AFP) - Two hundred Muslims rallied in the streets of Granada, southern Spain, on Wednesday (Aug 23) in protest against a surge in anti-Islamic hate crimes following last week's deadly attacks in the country.
Muslim groups have reported a jump in anti-Islamic hate incidents since the twin vehicle attacks in Barcelona and the nearby seaside resort of Cambrils that killed 15 people last week.
Only 0.1 per cent of the world's Muslims commit attacks and these people ""do not represent our values or our principles"", added Mr Liemlahi, a psychologist who moved to Spain from Morocco in 2010.
The protesters brandished banners with slogans such as ""I am Muslim and I want to live in peace"" and ""We also are victims"" as they gathered outside Granada city hall.
Mr Mounir Benjelloun, head of the Spanish Federation of Islamic Religious Entities, said the increase in anti-Islamic incidents since the attacks was ""unbearable"".","values, hate, protest, granada, muslims, crimes, outside, spanish, rally, spain, attacks, social, antiislamic",natural calamities
417,08/2017,"NEW DELHI • The death toll from floods sweeping South Asia has climbed above 1,000, officials said yesterday, as rescue teams try to reach millions stranded by the region's worst monsoon disaster in recent years.

Thousands of soldiers and emergency personnel have been deployed across India, Bangladesh and Nepal, where the authorities say a total of 1,009 bodies have been recovered since Aug 10 when intense rainfall started.

Twenty","Death toll from South Asia floods tops 1,000",https://www.straitstimes.com/asia/south-asia/death-toll-from-south-asia-floods-tops-1000,"NEW DELHI • The death toll from floods sweeping South Asia has climbed above 1,000, officials said yesterday, as rescue teams try to reach millions stranded by the region's worst monsoon disaster in recent years.
Twenty-six bodies were found on Wednesday in Bihar, a hard-hit state in India's east, taking the death toll there to 367, said Mr Anirudh Kumar, a top state disaster management official.
In neighbouring Uttar Pradesh, floods have swamped nearly half the vast state of 220 million people, India's most populous.
Nepal's Home Ministry warned that the death toll could rise as relief teams reach more remote parts of the impoverished mountainous country.
The government's disaster response body said yesterday the death toll stood at 137, with more than 7.5 million affected since flooding hit the riverine nation.","asia, died, million, toll, disaster, tops, death, reach, bengal, state, floods, south, indias, 1000",natural calamities
418,08/2017,"""We walk the talk. If we act, people will think if: 'If nuns can act, why can't we?'""

""Kung Fu will make them stronger and more confident,"" she said, adding that they decided to teach self",Kung Fu nuns teach women to defend themselves from would-be rapists in India,https://www.straitstimes.com/asia/south-asia/kung-fu-nuns-teach-women-to-defend-themselves-from-would-be-rapists-in-india,"""Kung Fu will make them stronger and more confident,"" she said, adding that they decided to teach self-defence after hearing of cases of rape and molestation.
But this changed almost a decade ago when the leader of the 1,000-year-old sect, His Holiness The Gyalwang Drukpa, encouraged the nuns to learn Kung Fu.
Ms Carrie Lee, president of Live to Love International, a charity which works with the Drukpa nuns to support marginalised Himalayan communities, says they are exceptional role models.
""The Kung Fu Nuns are heroes of the Himalayas,"" she said.
All girls should learn Kung Fu,"" said one participant Tsering Yangchen, a 23-year-old student.","teach, rapists, defend, girls, india, sexual, nuns, drukpa, victims, kung, buddhist, wouldbe, say, women, fu",natural calamities
419,08/2017,NEW YORK (NYTIMES) ,'Pharma bro' Martin Shkreli is found guilty of fraud,https://www.straitstimes.com/world/united-states/pharma-bro-martin-shkreli-is-found-guilty-of-fraud,"Prosecutors charged he illegally used a pharmaceutical company he founded, Retrophin, to repay defrauded MSMB investors.
As Judge Kiyo Matsumoto read the verdict, Shkreli, wearing a black polo shirt and khakis, sat with his arms crossed.
Instead, they said, he worked hard to get Retrophin off the ground so he could reimburse MSMB investors.
However, prosecutors said that paying Shkreli's old investors was not the responsibility of Retrophin, a public company, and that Shkreli had misled his MSMB investors.
The public and politicians vilified him for the price increase, but his online supporters hailed him as ""Pharma bro"".","fraud, shkrelis, bro, verdict, pharma, investors, guilty, securities, counts, martin, shkreli, retrophin, conspiracy, msmb",natural calamities
420,08/2017,"The latest victim was a woman whose car was swept away overnight by an avalanche of water and mud as humid conditions near the Alpine ski resort of Cortina d'Ampezzo broke into torrential rain.

That tragedy follows the deaths on Thursday of two pensioners caught up in wildfires in the central region of Abruzzo and near Matera in the south of the country.

FOUNTAIN SPLASHING

In Romania, two deaths were linked to the weather, including a farmworker who collapsed after working in fields in the northeast of the country, while Spanish TV station TVE reported that a 51",Sizzling summer gives Europe's south taste of the future,https://www.straitstimes.com/world/europe/sizzling-summer-gives-europes-south-taste-of-the-future,"That tragedy follows the deaths on Thursday of two pensioners caught up in wildfires in the central region of Abruzzo and near Matera in the south of the country.
But there has yet to be any sign of visitors to southern Europe's summer hotspots being deterred by the rising temperatures.
Health authorities in France have warned citizens to be particularly aware of the risks faced by the sick and the elderly.
150,000 WEATHER DEATHS?
Scientists warned last week that large parts of South Asia, home to a fifth of the world's population, could become unbearably hot by the end of this century.","estimated, suffer, future, deaths, warned, result, region, taste, gives, sizzling, summer, south, france, water, europes, weather",natural calamities
421,08/2017,"ROME • Swathes of southern Europe have sweltered in a heatwave that has claimed several lives and cost billions in crop damage, with scientists warning the searing weather is a foretaste of the coming decades.

At least five deaths in Italy and Romania have been attributed to the extreme conditions since the heatwave set in around the start of this month.

Unusually high, sometimes unprecedented, temperatures are being recorded across an area spanning much of Spain, Portugal, southern France, Italy, Hungary and the Balkans.

The mercury has regularly risen above 40 deg C across the affected areas, exacerbating the impact of an extended drought and the lingering impact of a July heatwave, which sparked wildfires that claimed 60 lives in Portugal.

Hospital admissions have spiked 15 per cent to 20 per cent in Italy, where at least three people have died. Italians longing for the beach have dubbed the hot spell ""Lucifero"", or Lucifer, after the biblical archangel said to have been condemned forever to the flames of hell.

The latest victim was a woman whose car was swept away overnight by an avalanche of water and mud, as humid conditions near the Alpine ski resort of Cortina d'Ampezzo broke into torrential rain. That tragedy follows the deaths last Thursday of two pensioners caught in wildfires in the central region of Abruzzo and near Matera in the south of Italy.

In Romania, two deaths were linked to the weather, including a farm worker who collapsed after working in fields in the country's north",Sizzling summer gives southern Europe a taste of searing future,https://www.straitstimes.com/world/europe/sizzling-summer-gives-southern-europe-a-taste-of-searing-future,"ROME • Swathes of southern Europe have sweltered in a heatwave that has claimed several lives and cost billions in crop damage, with scientists warning the searing weather is a foretaste of the coming decades.
Unusually high, sometimes unprecedented, temperatures are being recorded across an area spanning much of Spain, Portugal, southern France, Italy, Hungary and the Balkans.
Hospital admissions have spiked 15 per cent to 20 per cent in Italy, where at least three people have died.
But there has yet to be any sign of visitors to southern Europe's summer hot spots being deterred by the rising temperatures.
Southern Europe will suffer most, and heatwaves would account for 99 per cent of the deaths, according to research conducted for the European Commission and published in The Lancet Planetary Health journal.","wildfires, future, deaths, italy, warned, heatwave, southern, taste, gives, europe, sizzling, hot, summer, searing, cent, weather",natural calamities
422,07/2017,"""My sense is increasingly there is a flight to quality, that people do want to have a sense of who they can believe, where they can get a sense of balance, where they can get some slow news but get behind the scenes.""

Not surprisingly, the US has seen strong audience growth. The BBC's deep strategic alliance with AMC, the entity behind programmes such as Mad Men and The Walking Dead, has helped push the availability of BBC World News in that market.

Another notable improvement is the Asia",In Good Company: Truth in the age of fake news,https://www.straitstimes.com/singapore/truth-in-the-age-of-fake-news,"The BBC's deep strategic alliance with AMC, the entity behind programmes such as Mad Men and The Walking Dead, has helped push the availability of BBC World News in that market.
""There is a sense now that there are things at stake, things worth fighting for,"" he says, referring to the US and Europe, particularly.
From a corporate point of view, he says, the central challenge is to monetise this demand for high quality, reliable news.
""BBC World News is a good platform for them to do that because we can offer them significant audiences in Europe, the US and sub-Saharan Africa.""
Only 48 years of age and with years to go before retirement, he seemed a bit startled by the question.","things, world, content, company, truth, seen, sense, way, good, media, age, egan, fake, bbc, advertising",natural calamities
423,07/2017,WASHINGTON (Washington Post) ,"The president opens his mouth daily, and the American theatre bites back",https://www.straitstimes.com/lifestyle/arts/the-president-opens-his-mouth-daily-and-the-american-theatre-bites-back,"WASHINGTON (Washington Post) - In the latest production by Washington, D.C.'s Synetic Theater, an original morality play titled The Mark Of Cain, the dastardly central character undergoes a series of physical transformations.
""White is the new black,"" they declare at one point in the show, ""because orange is the new president!"".
Certainly, where theatre and Trump meet these days, the resonances seem passionately intentional.
A New York audience, tuned into the discordant music emanating daily from Washington, was hearing it as a reference to Trump.
Perhaps in a time of nerves rubbed extremely raw, instant gratification is the most useful service the theatre can provide.","president, bites, caesar, broadway, audience, washington, american, trumps, theatre, mouth, opens, theater, daily, trump, york, white",natural calamities
424,06/2017,NEW DELHI (AFP) ,Indian opposition to boycott tax launch,https://www.straitstimes.com/asia/south-asia/indian-opposition-to-boycott-tax-launch,"NEW DELHI (AFP) - Indian opposition vowed on Friday (June 30) to boycott the launch of the government's new national tax, adding to the strain ahead of the country's biggest ever fiscal reform.
Businesses are bracing for upheaval as India prepares to roll out the long-awaited goods and services tax (GST) with the aim of transforming the nation of 1.2 billion people and its US$2 trillion (S$2.8 trillion) economy into a single market.
The main opposition Congress party dismissed the tax launch event as a ""publicity gimmick"".
Rashtriya Janata Dal party spokesman Manoj Kumar Jha said the party would ""boycott this mega spectacle of optical illusion.""
The sweeping reforms comes less than a year after Prime Minister Narendra Modi withdrew India's largest banknotes in a sudden move designed to outmanoeuvre tax cheats.","launch, gst, prime, parliament, economy, indian, trillion, opposition, remain, boycott, indias, tax, party",natural calamities
425,06/2017,"A spike in jewellery sales has also crossed over to the luxury watch market. Women usually treat a luxury watch like a piece of jewellery.

Not surprisingly, watch companies have, of late, started introducing not just models, but even lines targeted at women as well.

Audemars Piguet made a splash with the introduction of its women's Royal Oak in frosted gold. A. Lange & Sohne made headlines with its Little Lange 1 Moon Phase, which packs complex mechanics in a feminine rose","Watch out, ladies",https://www.straitstimes.com/lifestyle/watch-out-ladies,"Not surprisingly, watch companies have, of late, started introducing not just models, but even lines targeted at women as well.
The range is an update of the first iconic IWC Da Vinci watch, released in 1969.
The two key women's watches - of which there are several references or variations - in this collection are the Da Vinci Automatic 36 and Da Vinci Automatic Moon Phase 36.
Like the Portofino, the Automatic 36 is feminine, with rounded crowns and a recessed inner circle on the dial.
Also part of the IWC collection are the Da Vinci Perpetual Calendar Chronograph and Da Vinci Tourbillon Retrograde Chronograph.","watch, moon, iwc, ladies, vinci, da, chronograph, 36, women, collection, automatic",natural calamities
426,06/2017,"NORRISTOWN, United States (AFP) ","Bill Cosby jury deadlocked on fourth day, tensions rise",https://www.straitstimes.com/world/united-states/bill-cosby-jury-deadlocked-on-fourth-day-tensions-rise,"NORRISTOWN, United States (AFP) - The Pennsylvania jury at Bill Cosby's sexual assault trial announced they were deadlocked on Thursday (June 15), as tensions soared on day four of deliberations at one of America's biggest celebrity trials in years.
But the 12-member jury informed the court after nearly 30 hours of deliberations that they were still unable to reach a unanimous decision.
One of them, Lili Bernard, burst into tears on Thursday after getting into an argument with a Cosby supporter outside.
On Thursday, the jury surpassed the 30 hours it took a California jury to acquit Michael Jackson of child sex abuse in 2005.
If convicted Cosby faces a maximum penalty of 10 years in jail and a US$25,000 fine on each charge.","bill, judge, tensions, sexual, day, court, rise, fourth, deliberations, cosby, jury, hours, cosbys, convicted, deadlocked, trial",natural calamities
427,06/2017,"DHAKA • Fresh landslides killed four people and sent hundreds fleeing in Bangladesh yesterday, police said, just days after the worst mudslides on record left more than 150 dead amid a heavy monsoon.

Two children were buried in their sleep while two other victims were killed in a separate incident when their home was struck by an avalanche of mud and rock. The twin tragedies followed renewed rainfall in Bangladesh's hill regions last Saturday, the scene of its worst landslides in living memory that last week killed 158 and destroyed roads and critical infrastructure.

Fearing further deadly landslides amid a fresh deluge, the authorities in Khagrachhari hill district evacuated hundreds of civilians from disaster",4 killed in fresh Bangladesh landslides,https://www.straitstimes.com/asia/south-asia/4-killed-in-fresh-bangladesh-landslides,"DHAKA • Fresh landslides killed four people and sent hundreds fleeing in Bangladesh yesterday, police said, just days after the worst mudslides on record left more than 150 dead amid a heavy monsoon.
The twin tragedies followed renewed rainfall in Bangladesh's hill regions last Saturday, the scene of its worst landslides in living memory that last week killed 158 and destroyed roads and critical infrastructure.
Fearing further deadly landslides amid a fresh deluge, the authorities in Khagrachhari hill district evacuated hundreds of civilians from disaster-prone areas, said district police chief Ali Ahmad Khan.
""The siblings were sleeping when a segment of the hill buried their bedroom,"" local police chief Shariful Islam told Agence France-Presse.
The landslides were the deadliest in modern times in Bangladesh, eclipsing a death toll of 127 from a similar disaster a decade ago.","buried, toll, killed, hill, landslides, district, bangladesh, worst, fresh, chief, yesterday, town",natural calamities
428,06/2017,"MADRID • Enraged by Spanish tax authorities and a perceived lack of support from Real Madrid, Cristiano Ronaldo is threatening to leave the European champions.

But is it genuine or part of a greater ploy for an even bigger pay deal for the Portuguese superstar?

Ronaldo's departure from Real, reportedly a given according to a Portuguese newspaper, triggered an avalanche of speculation over the potential destination of the world's highest",Ronaldo quiet on exit strategy,https://www.straitstimes.com/sport/football/ronaldo-quiet-on-exit-strategy,"MADRID • Enraged by Spanish tax authorities and a perceived lack of support from Real Madrid, Cristiano Ronaldo is threatening to leave the European champions.
But neither the Real star, on international duty with Portugal at the Confederations Cup in Russia, nor his club have confirmed reports that he is heading for the exit at the Santiago Bernabeu.
Spanish prosecutors on Tuesday accused Ronaldo of evading €14.7 million (S$22.7 million) in tax, related to image rights through offshore companies between 2011 and 2014.
Real insisted they were ""absolutely convinced"" Ronaldo would prove his innocence and pledged him the club's ""full confidence"".
Twice before, in 2012 and 2015, Ronaldo had complained of dissatisfaction - and on each occasion, he earned a new, bigger pay deal.","real, strategy, million, star, exit, quiet, pay, spanish, united, ronaldo, daily, tax, portuguese",natural calamities
429,06/2017,"But it was on his trip last month to Russia that President Duterte's strategy began to implode play by play.

First, he was accused of ignoring advice from his Secretary of Defence Delvin Lorenzana that violence in Mindanao was imminent. Second, he had over",The Philippines' pivot to China counts for little,https://www.straitstimes.com/opinion/the-philippines-pivot-to-china-counts-for-little,"But it was on his trip last month to Russia that President Duterte's strategy began to implode play by play.
Second, he had over-estimated the operational depth of his strategy: Russia and China were not offering him tangible support as his troops were struggling to retake Marawi.
But even if there was willingness on the part of China to provide military support to embattled Filipino troops, President Duterte's military commanders would not have necessarily played ball with him.
But the Philippines' military forces were most irked by their President when he dragged them into his drug war, sapping the armed forces' strategic capabilities, with no end in sight.
This surprising turn of events shows, arguably, that President Duterte may not be the strong leader he portrays himself to be.","little, president, troops, military, china, mindanao, russia, forces, pivot, counts, filipino, duterte, commanders, philippines",natural calamities
430,06/2017,BEIJING (AFP) ,Fresh landslide at site of disaster in China,https://www.straitstimes.com/asia/east-asia/fresh-landslide-at-site-of-disaster-in-china,"BEIJING (AFP) - More rocks and mud fell on Tuesday (June 27) at the site of a major landslide that buried a mountain village and scores of people in south-west China last weekend, state media said.
No one was injured in the new and smaller avalanche as the area where Xinmo village once stood had been cordoned off following warnings on Monday (June 26), Xinhua news agency reported.
Rescuers workers who had been digging through the rubble since Saturday's (June 24) disaster were evacuated from the area on Monday in anticipation of another slide.
At least 10 people have been confirmed dead and 93 are still missing after heavy rain brought down the side of a mountain onto the village in Sichuan province.
Only three survivors have been found.","landslide, workers, disaster, china, village, xinmo, warnings, site, weekend, fresh, area, stood, xinhua, survivors, mountain",natural calamities
431,06/2017,EASTBOURNE (REUTERS) ,"Tennis: French Open final shock still 'killing me', says Simona Halep",https://www.straitstimes.com/sport/tennis/tennis-french-open-final-shock-still-killing-me-says-simona-halep,"EASTBOURNE (REUTERS) - Romania's Simona Halep said her bitter French Open final defeat by Jelena Ostapenko was still ""killing her"" as she looked forward to making amends at next week's Wimbledon.
Halep, who will face Duan Yingying of China at the Eastbourne International on Tuesday in her first match since the Roland Garros final.
""I still have, before going to sleep, some thoughts about that final,"" she told reporters.
If the Romanian wins the Eastbourne title, or goes two rounds further than Germany's current world No.
""Now that I'm so close, it's like it's coming more into my mind and into my soul,"" Eastbourne wildcard Halep said.","shock, final, im, world, title, ostapenko, second, eastbourne, thoughts, halep, simona, killing, tennis, french, open",natural calamities
432,06/2017,LONDON (REUTERS) ,Formula One: McLaren back in the points but considering Honda split,https://www.straitstimes.com/sport/formula-one/formula-one-mclaren-back-in-the-points-but-considering-honda-split,"LONDON (REUTERS) - McLaren, who scored their long-awaited first points of the Formula One season in Azerbaijan on Sunday, could have the future of their troubled relationship with Honda decided within weeks.
The small breakthrough on the track was a welcome surprise for a team that has been through the mill, but McLaren racing director Eric Boullier saw little to celebrate.
""If you can run an engine and be competitive for the time being until Honda is competitive, why not?
""I think we were able to win the race today,"" he told reporters, even if he also considered scoring points to be ""unreal"".
We were in that position, but we missed it because we were not quick enough in the race.""","told, team, points, considering, honda, scoring, podium, good, win, split, race, mclaren, formula",natural calamities
433,06/2017,BEIJING (AFP) ,Number of people missing in China landslide revised downward to 73 from 93,https://www.straitstimes.com/asia/east-asia/number-of-people-missing-in-china-landslide-revised-downward-to-73-from-93,"BEIJING (AFP) - The number of people missing from a huge landslide that buried a mountain village in south-west China last weekend has been revised down from 93 to 73, authorities said on Tuesday (June 27).
The confirmed number of dead remained at 10 after heavy rain brought down the side of a mountain on to Xinmo village in Sichuan province on Saturday (June 24).
But an additional 20 people were reported to be ""safe"", according to the Tibetan and Qiang Autonomous Prefecture of Aba.
The statement said the figure was revised after officials ""visited households, checked household registration and telephone records and conducted public cross-examination"".
It did not explain if any of those people had been rescued from the rubble or if they had been wrongly reported missing.","landslide, revised, number, downward, missing, china, village, 73, 93, reported, xinmo, rubble, area, xinhua, wrongly, mountain",natural calamities
434,05/2017,SINGAPORE ,Trainee teacher successfully scales Mt Everest on second attempt,https://www.straitstimes.com/singapore/trainee-teacher-successfully-scales-mt-everest-on-second-attempt,"In 2015, Ms Yusrina was one of four climbers in Aluminaid Team Singapura Everest, whose goal was to scale Mt Everest in commemoration of Singapore's 50th birthday.
Ms Yusrina is currently pursuing a postgraduate diploma in physical education at the National Institute of Education (NIE).
Early last year she joined Mr Jeremy Tong, 27, and Dr Arjunan Saravana Pillai, 47, to form the NTU-NIE Everest Team Singapore.
Their aim was to be the first multi-racial team from Singapore to summit Mt Everest.
The first Singaporean team to have successfully scaled Mt Everest was led by Mr David Lim who accomplished the feat in May 1998.","summit, team, mr, ms, trainee, second, mt, yusrina, attempt, singapore, teacher, successfully, expedition, success, everest, scales",natural calamities
