,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
439,Aug-20,"UNITED NATIONS • North Korea is pressing on with its nuclear weapons programme and several countries believe it has ""probably developed miniaturised nuclear devices to fit into the warheads of its ballistic missiles"", according to a confidential UN report.

The report by an independent panel of experts monitoring UN sanctions said the countries, which it did not identify, believed North Korea's past six nuclear tests had likely helped it develop miniaturised nuclear devices.

Pyongyang has not conducted a nuclear test since September 2017. The interim report, which was seen by Reuters, was submitted to the 15",North Korea continuing with its nuke weapons programme: UN,https://www.straitstimes.com/asia/east-asia/n-korea-continuing-with-its-nuke-weapons-programme-un,"UNITED NATIONS • North Korea is pressing on with its nuclear weapons programme and several countries believe it has ""probably developed miniaturised nuclear devices to fit into the warheads of its ballistic missiles"", according to a confidential UN report.
The interim report, which was seen by Reuters, was submitted to the 15-member UN Security Council North Korea sanctions committee on Monday.
""The Democratic People's Republic of Korea is continuing its nuclear programme, including the production of highly enriched uranium and construction of an experimental light water reactor.
""A member state assessed that the Democratic People's Republic of Korea is continuing production of nuclear weapons,"" it said.
North Korea is formally known as the Democratic People's Republic of Korea.","peoples, weapons, report, north, sanctions, programme, democratic, nuke, republic, korea, nuclear, develop, continuing",Man-Made Disaster,Man-Made Disaster
440,Aug-20,DUBAI (AFP) ,UAE connects first Arab nuclear plant to power grid,https://www.straitstimes.com/world/middle-east/uae-connects-first-arab-nuclear-plant-to-power-grid,"DUBAI (AFP) - The oil-rich United Arab Emirates announced on Wednesday (Aug 19) that it has connected its Barakah nuclear power plant to the national grid in a new first for the Arab world.
The milestone follows the successful start-up of the plant's first reactor at the end of last month and launches the UAE on the road to meeting 25 per cent of its electricity needs from nuclear power.
Saudi Arabia, the world's top oil exporter, has said it plans to build up to 16 nuclear reactors, but the project has yet to materialise.
Barakah was built by a consortium led by the Korea Electric Power Corporation at a cost of some US$24.4 billion (S$33.28 billion).
More than 950 kilometres of 400kV overhead power lines had to be built to link the plant to the grid.","connects, reactors, power, grid, electricity, oil, needs, successful, plant, nuclear, arab, uae",Man-Made Disaster,Man-Made Disaster
441,Jun-20,WASHINGTON (NYTIMES) ,Iran is accused of hiding suspected nuclear activity,https://www.straitstimes.com/world/united-states/iran-is-accused-of-hiding-suspected-nuclear-activity,"WASHINGTON (NYTIMES) - International nuclear inspectors and the United States accused Iran on Friday (June 19) of hiding suspected nuclear activity, the first time in more than eight years that Teheran has been accused of obstructing inspections, paving the way for a new confrontation with Western powers.
It was the first time that the big European powers - Britain, France and Germany - had sided with the Trump administration on a major Iran issue since splitting with President Donald Trump on his decision more than two years ago to abandon the 2015 Iran nuclear agreement negotiated by the administration of former President Barack Obama.
The tersely worded resolution, running just over one page, noted ""serious concern"" that Iran had refused to allow inspectors into two locations and was unwilling to clearly answer questions about its ""possible undeclared nuclear material and nuclear related activities.""
For Mr Trump, the announcement Friday provided cover should he choose to intensify pressure on Iran in the midst of the presidential election season.
In this case, the US would have a difficult time proving that Iran is racing to build a bomb anytime soon.","suspected, washington, activity, weapons, hiding, international, accused, mr, trump, iran, resolution, nuclear, president, inspectors",Man-Made Disaster,Man-Made Disaster
442,Sep-20,"VIENNA • Iran has let the UN nuclear watchdog inspect one of the two sites it agreed last month to grant access to after a protracted standoff, while Teheran's stockpile of enriched uranium has risen further, quarterly reports by the agency said on Friday.

The International Atomic Energy Agency (IAEA) inspected one of the sites and took environmental samples there, one of the two reports obtained by Reuters said, referring to samples aimed at detecting traces of nuclear material that may have been present.

The agency's inspectors will visit the other site ""later in September 2020 on a date already agreed with Iran, to take environmental samples"", the report said.

The other report said that Iran's stock of low",UN nuclear inspectors visit Iran after standoff,https://www.straitstimes.com/world/middle-east/un-nuclear-inspectors-visit-iran-after-standoff,"The agency's inspectors will visit the other site ""later in September 2020 on a date already agreed with Iran, to take environmental samples"", the report said.
The stockpile, however, remains far below the many tonnes of enriched uranium Iran had accumulated before the 2015 deal.
Iran agreed on Aug 26, during the first visit to Teheran by IAEA director-general Rafael Grossi, to allow access for United Nations inspectors to two sites suspected of once hosting covert uranium conversion and nuclear testing activities.
The United States has threatened to impose sanctions on whoever conducts business with Iran.
The sanctions are part of the US effort to slash Iranian revenues after US President Donald Trump withdrew in 2018 from the 2015 Iran nuclear deal.","sites, visit, sanctions, uranium, united, samples, standoff, iran, cent, irans, iaea, nuclear, inspectors",Man-Made Disaster,Man-Made Disaster
443,May-21,SEOUL ,"Vaccine partnership, restarting N. Korea nuclear talks to top Biden-Moon summit agenda",https://www.straitstimes.com/asia/east-asia/vaccine-partnership-restarting-n-korea-nuclear-talks-to-top-biden-moon-summit-agenda,"SEOUL - Vaccine partnership and restarting diplomacy with North Korea - these will be the two most pressing issues for South Korean President Moon Jae-in when he arrives in Washington this week for his first summit with his United States counterpart, Mr Joe Biden.
The two leaders are scheduled to meet at the White House on Friday (May 21).","restarting, partnership, n, summit, talks, washington, white, states, united, scheduled, south, agenda, week, korea, bidenmoon, nuclear, vaccine, seoul",Man-Made Disaster,Man-Made Disaster
444,Aug-20,"It is interesting to ask a few ""what if"" questions about the rivalry between the US and China.

What if China were not ruled by a so",Forum: Some 'what if' questions about US-China ties,https://www.straitstimes.com/forum/some-what-if-questions-about-us-china-ties,"It is interesting to ask a few ""what if"" questions about the rivalry between the US and China.
When China developed nuclear weapons, it was a very expensive undertaking for a then very poor country.
Many were opposed to it, including famed novelist Louis Cha, or Jin Yong, who exclaimed: ""We want to have trousers rather than nuclear weapons.""
If China did not develop nuclear weapons, isn't it `possible that the US military would have been sent into Beijing long ago?
If China did not have nuclear weapons, would Russia find it worth its while to establish such friendly relations with Beijing?","questions, weapons, forum, party, wouldnt, ties, uschina, open, chinese, ruled, nuclear, russia, china",Man-Made Disaster,Man-Made Disaster
445,May-20,TOKYO (THE YOMIURI SHIMBUN/ASIA NEWS NETWORK) ,Promote nuclear disarmament despite NPT meeting delay due to virus: Yomiuri Shimbun,https://www.straitstimes.com/asia/promote-nuclear-disarmament-despite-npt-meeting-delay-due-to-virus-yomiuri-shimbun,"TOKYO (THE YOMIURI SHIMBUN/ASIA NEWS NETWORK) -Priority should be given to curbing the military face-off between the United States and Russia, and the United States and China, to create an environment for constructive discussions on nuclear disarmament.
The NPT aims to limit the possession of nuclear weapons to five states - the United States, Russia, Britain, France and China - and prevent the spread of such weapons to other nations.
The United States and Russia are competing to enhance their nuclear weapons capabilities.
Another issue is the fact that disputes between nuclear and non-nuclear powers are intensifying, as the latter have increasingly felt disappointed with the stalemate over nuclear disarmament.
Some non-nuclear states seek an early entry into force of the Treaty on the Prohibition of Nuclear Weapons, adopted at the United Nations in 2017.","yomiuri, states, promote, disarmament, weapons, delay, nations, despite, united, virus, treaty, npt, meeting, nonnuclear, nuclear, shimbun, russia, spread",Man-Made Disaster,Man-Made Disaster
446,Aug-20,SEOUL (REUTERS) ,"North Korea nuclear reactor site threatened by recent flooding, US think-tank says",https://www.straitstimes.com/asia/east-asia/north-korea-nuclear-reactor-site-threatened-by-recent-flooding-us-think-tank-says,"SEOUL (REUTERS) - Satellite imagery suggests recent flooding in North Korea may have damaged pump houses connected to the country's main nuclear facility, a US-based think-tank said on Thursday (Aug 13).
Analysts at 38 North, a website that monitors North Korea, said commercial satellite imagery from Aug 6-11 showed how vulnerable the Yongbyon Nuclear Scientific Research Centre's nuclear reactor cooling systems are to extreme weather events.
The Korean peninsula has been hammered by one of the longest rainy spells in recent history, with floods and landslides causing damage and deaths in both North and South Korea.
Located on the bank of the Kuryong River about 100km north of North Korea's capital, Pyongyang, Yongbyon is home to nuclear reactors, fuel re-processing plants and uranium enrichment facilities that are thought to be used in the country's nuclear weapons programme.
While there was further flooding downstream, it did not appear to reach the Yongbyon facility's Uranium Enrichment Plant and by Tuesday the waters appear to have somewhat receded, 38 North said.","flooding, reactors, threatened, yongbyon, reactor, north, uranium, used, recent, appear, korea, nuclear, site, thinktank, 38",Man-Made Disaster,Man-Made Disaster
447,Feb-21,"Out of all the foreign policy promises US President Joe Biden made when he came to office, few were more specific and more categorical than the pledge to reverse America's policy on Iran.

The United States, Mr Biden vowed, will abandon the Trump administration's policy of seeking to isolate Iran and throttle its economy. Mr Donald Trump's so",The Iranian test for Biden's Mid-East policy,https://www.straitstimes.com/opinion/the-iranian-test-for-bidens-mid-east-policy-0,"Out of all the foreign policy promises US President Joe Biden made when he came to office, few were more specific and more categorical than the pledge to reverse America's policy on Iran.
The United States, Mr Biden vowed, will abandon the Trump administration's policy of seeking to isolate Iran and throttle its economy.
Mr Donald Trump's so-called ""maximum pressure"" strategy will, the new White House promised, be replaced by an easing of economic and diplomatic sanctions, and by America's return to the Joint Comprehensive Plan of Action (JCPOA), the 2015 deal under which Iran agreed to abandon its quest to acquire nuclear weapons.","mideast, policy, weapons, biden, white, vowed, americas, abandon, united, mr, iran, iranian, bidens, test",Man-Made Disaster,Man-Made Disaster
448,Aug-20,DUBAI/VIENNA (REUTERS) ,"Iran, IAEA strike deal on nuclear inspectors' access to sites",https://www.straitstimes.com/world/middle-east/iran-iaea-strike-deal-on-nuclear-inspectors-access-to-sites,"DUBAI/VIENNA (REUTERS) - Iran said on Wednesday (Aug 26) it had agreed to grant the UN nuclear watchdog access to two sites that the agency suspects once secretly hosted nuclear material or activities, easing a months-long standoff over the issue.
US intelligence services and the IAEA believe Iran had a clandestine nuclear weapons programme that it halted in 2003 for fear of discovery.
""Iran is voluntarily providing the IAEA with access to the two locations specified by the IAEA,"" Grossi and Iran's nuclear agency chief Ali Akbar Salehi said in a joint statement, confirming an earlier report by Reuters.
It said dates for IAEA inspectors to visit the sites had been agreed, without naming them, as well as the parameters of ""verification activities"" there.
Mr Grossi arrived in Teheran on Monday (Aug 24) to press for access to the two sites, which the IAEA suspects could still host undeclared nuclear material, or traces of it.","statement, deal, sites, teheran, visit, suspects, iaea, strike, iran, nuclear, access, agency, inspectors",Man-Made Disaster,Man-Made Disaster
449,Feb-22,NEW YORK (NYTIMES) ,What's at stake for global economy if Russia invades Ukraine,https://www.straitstimes.com/business/economy/whats-at-stake-for-the-global-economy-if-russia-invades-ukraine,"The promise of punishing sanctions in return by United States President Joe Biden and the potential for Russian retaliation has pushed down stock returns and driven up gas prices.
But unlike China, which is a manufacturing powerhouse and intimately woven into intricate supply chains, Russia is a minor player in the global economy.
Italy, with half the people and fewer natural resources, has an economy that is twice the size.
""Russia is incredibly unimportant in the global economy except for oil and gas,"" said Professor Jason Furman, a Harvard economist who was an adviser to then President Barack Obama.
Russia is the world's largest supplier of wheat and, with Ukraine, accounts for nearly one-quarter of total global exports.","whats, global, economy, gas, stake, supply, sanctions, wheat, invades, ukraine, cent, prices, russian, economic, russia",Man-Made Disaster,Man-Made Disaster
450,Sep-20,TEHERAN (AFP) ,Iran launches new 'advanced' nuclear centrifuges,https://www.straitstimes.com/world/middle-east/iran-launches-new-advanced-nuclear-centrifuges,"TEHERAN (AFP) - Iran's nuclear body said on Tuesday (Sept 8) it had launched a new ""advanced centrifuges"" facility to replace one badly damaged by ""sabotage"" at its main Natanz nuclear fuel plant in July.
Iran said last month that an explosion at its plant in Natanz had been caused by ""sabotage"".
After the July explosion, Iran sent warnings to Washington and Israel, two countries which accuse Teheran of developing a secret military nuclear programme, claims Iran has always denied.
On Sunday, Iranian atomic energy spokesman Behrouz Kamalvandi said that after investigations into the Natanz explosion they had identified the ""elements"" responsible.
Last week, the UN's nuclear watchdog said that Iran's stockpile of enriched uranium stands at more than 10 times the limit set down in the 2015 nuclear deal.","started, centrifuges, launches, natanz, teheran, uranium, explosion, plant, irans, iran, nuclear, advanced",Man-Made Disaster,Man-Made Disaster
451,Aug-20,"BEDMINSTER, NEW JERSEY (AFP) ",Trump vows 'snapback' to force return of UN Iran sanctions,https://www.straitstimes.com/world/middle-east/trump-vows-snapback-to-force-return-of-un-iran-sanctions,"BEDMINSTER, NEW JERSEY (AFP) - US President Donald Trump has vowed to use a controversial technique to unilaterally reinstate United Nations' sanctions on Teheran, a move with huge repercussions for the Iran nuclear deal.
""We'll be doing a snapback,"" Mr Trump said during a news conference at his New Jersey golf club.
""This day will go down in the history of our Iran and in the history of fighting global arrogance.""
The Europeans on the Council all abstained, and Iran mocked the Trump administration for winning the support of just one other country, the Dominican Republic.
""In the 75 years of United Nations history, America has never been so isolated,"" foreign ministry spokesman Abbas Mousavi tweeted.","day, snapback, sanctions, return, united, mr, trump, iran, resolution, nuclear, president, force, vows, history",Man-Made Disaster,Man-Made Disaster
452,May-20,WASHINGTON (AFP) ,US discussed holding first nuclear test since 1992: Report,https://www.straitstimes.com/world/united-states/us-discussed-holding-first-nuclear-test-in-decades-report,"WASHINGTON (AFP) - President Donald Trump's administration has discussed holding the first US nuclear test since 1992 as a potential warning to Russia and China, the Washington Post reported on Friday (May 22).
Such a test would be a significant departure from US defence policy and dramatically up the ante for other nuclear-armed nations.
One analyst told the newspaper that if it were to go ahead it would be seen as the ""starting gun to an unprecedented nuclear arms race"".
""It would be the starting gun to an unprecedented nuclear arms race,"" Mr Daryl Kimball, executive director of the Arms Control Association, told the Post.
The Trump administration has repeatedly shaken up US defence policy.","washington, holding, report, administration, 1992, discussed, arms, trump, nuclear, unprecedented, russia, china, told, test",Man-Made Disaster,Man-Made Disaster
453,Aug-20,NAGASAKI (AFP) ,Nagasaki marks 75 years since atomic bombing,https://www.straitstimes.com/asia/east-asia/nagasaki-marks-75-years-since-atomic-bombing,"NAGASAKI (AFP) - The Japanese city of Nagasaki on Sunday (Aug 9) commemorates the 75th anniversary of its destruction by a US atomic bomb, with the coronavirus pandemic forcing a scaling back of ceremonies.
Nagasaki was flattened in an atomic inferno three days after Hiroshima was hit - twin nuclear attacks that rang in the nuclear age and gave Japan the bleak distinction of being the only country to be struck by atomic weapons.
Mr Terumi Tanaka, 88, who survived the Nagasaki bombing when he was 13 at his house on a hillside, remembers the moment everything went white with a flash of light, and the aftermath.
Atomic bomb survivors ""believe that the world must abandon nuclear arms because we never want younger generations to experience the same thing"", he said.
Mr Tanaka suspects people have become complacent, believing another nuclear weapon will not be used.","japanese, bomb, wounds, afp, younger, tanaka, atomic, nuclear, bombing, marks, 75, nagasaki",Man-Made Disaster,Man-Made Disaster
454,Sep-20,WASHINGTON (AFP) ,UN watchdog concerned over North Korea nuclear ‘violation’,https://www.straitstimes.com/world/united-states/us-warns-north-korea-still-pressing-ballistic-missile-development,"WASHINGTON (AFP) - North Korea continues to operate some nuclear facilities and its activities remain ""a cause for serious concern"", the UN's nuclear watchdog said.
""The continuation of the DPRK's nuclear programme is a clear violation of relevant UN Security Council resolutions and is deeply regrettable,"" the International Atomic Energy Agency (IAEA) said in its report to members, referring to North Korea's official name.
Nevertheless, two months before a presidential election, Trump and his campaign have claimed success in dealing with North Korea with Secretary of State Mike Pompeo applauding the president for ""lowering the temperature"".
In its report, the IAEA called on North Korea to ""comply fully"" with its international obligations and ""cooperate promptly"" with the agency.
In 2009, Pyongyang expelled IAEA inspectors from its Yongbyon nuclear site and has since refused to allow agency inspections on its territory.","koreas, report, yongbyon, north, iaea, trump, concerned, violation, korea, watchdog, nuclear, activities, agency",Man-Made Disaster,Man-Made Disaster
455,Dec-20,"SAN FRANCISCO (BLOOMBERG, REUTERS) ","Hackers tied to Russia hit US nuclear agency, 3 states; Microsoft breached",https://www.straitstimes.com/world/united-states/suspected-russian-hacking-spree-reached-into-microsoft-sources,"Microsoft Corp was also breached, and its products were used to further attacks on others, Reuters reported.
The US National Security Agency issued a rare ""cyber-security advisory"" Thursday detailing how certain Microsoft Azure cloud services may have been compromised by hackers and directing users to lock down their systems.
Both Microsoft and the DHS, which earlier on Thursday said the hackers used multiple methods of entry, are continuing to investigate.
The hack of the nuclear agency was reported earlier by Politico.
In addition, two people familiar with the broader government investigation into the attack said three states were breached, though they wouldn't identify the states.","states, breached, hackers, familiar, investigation, used, hit, microsoft, attack, tied, nuclear, russia, security, agency",Man-Made Disaster,Man-Made Disaster
456,Jul-20,TEHERAN (AFP) ,"Iran reports 'accident' at nuclear site, warns enemies",https://www.straitstimes.com/world/middle-east/iran-reports-accident-at-nuclear-site-warns-enemies,"TEHERAN (AFP) - Teheran on Thursday (July 2) reported an ""accident"" at Natanz nuclear complex in central Iran, saying there were no casualties or radioactive pollution, and warned foes - especially Israel - against hostile actions.
Kamalvandi said no radioactive material or personnel were present at the warehouse within the Natanz site in central Iran, one of the country's main uranium enrichment plants.
According to a statement released by the nuclear body, the warehouse was under construction and the accident caused no casualties.
Iran's nuclear body has yet to provide an explanation for the cause of the accident.
Iran restarted enriching uranium at Natanz last September after having agreed under the accord to put such activities there on hold.","warns, reports, enemies, accident, natanz, state, teheran, uranium, irans, iran, nuclear, site, warehouse",Man-Made Disaster,Man-Made Disaster
457,May-20,"WASHINGTON • US President Donald Trump's administration has discussed holding the first US nuclear test since 1992 as a potential warning to Russia and China, The Washington Post reported on Friday.

Such a test would be a significant departure from US defence policy and dramatically up the ante for other nuclear",US weighed holding first nuclear test since 1992: Report,https://www.straitstimes.com/world/united-states/us-weighed-holding-first-nuclear-test-since-1992-report,"WASHINGTON • US President Donald Trump's administration has discussed holding the first US nuclear test since 1992 as a potential warning to Russia and China, The Washington Post reported on Friday.
Such a test would be a significant departure from US defence policy and dramatically up the ante for other nuclear-armed nations.
One analyst told the newspaper that if it were to go ahead, it would be seen as the ""starting gun to an unprecedented nuclear arms race"".
""It would be the starting gun to an unprecedented nuclear arms race,"" Mr Daryl Kimball, executive director of the Arms Control Association, told the Post.
The Washington Post report came one day after Mr Trump announced that he plans to withdraw from the Open Skies treaty with Russia.","washington, holding, report, administration, weighed, 1992, mr, arms, trump, defence, nuclear, russia, china, test",Man-Made Disaster,Man-Made Disaster
458,Jun-20,STOCKHOLM (BLOOMBERG) ,"India and China add to nuclear arsenals in 2020, report says",https://www.straitstimes.com/asia/india-and-china-add-to-nuclear-arsenals-in-2020-report-says,"India increased its arsenal from an estimated 130-140 nuclear warheads in 2019 to 150 in 2020, whereas China increased its stockpile from an estimated 290 warheads to 320 during the same time, the SIPRI report said on Monday (June 15).
China and Pakistan, which has an estimated stockpile of 160 nuclear warheads, individually have more nuclear warheads than India, the report added.
China is modernising its nuclear arsenal and ""developing a so-called nuclear triad for the first time, made up of new land and sea-based missiles and nuclear capable-aircraft"", the report said.
On the other hand, India and Pakistan were both increasing the size and diversity of their nuclear weapons, it noted.
Of the 13,400 active nuclear warheads, the SIPRI estimates about 3,720 of the nuclear weapons are deployed with operational forces and another 1,800 are stored in a state of readiness.","arsenal, report, arsenals, india, weapons, warheads, add, 2020, sipri, stockpile, nuclear, china, estimated",Man-Made Disaster,Man-Made Disaster
459,May-20,SEOUL (BLOOMBERG) ,Kim Jong Un reminds world of nuclear threat at fertiliser plant,https://www.straitstimes.com/asia/east-asia/kim-jong-un-reminds-world-of-nuclear-threat-at-fertilizer-plant,"State media on Saturday (May 2) said Mr Kim celebrated the completion of the Sunchon Phosphatic Fertiliser Factory north of Pyongyang, the capital.
It said the fertiliser plant offers Mr Kim the opportunity to help boost the state's flagging economy by helping agricultural production and can aid in uranium extraction from phosphoric acid, allowing North Korea to conceal its nuclear activities from the outside world.
Mr Kim visited the plant in January, and satellite imagery shows that it has grown considerably since a groundbreaking ceremony in 2017.
Ms Croy's paper did not offer proof that the plant was a part of North Korea's nuclear programme, and some other analysts were sceptical.
said Mr Cho Han-bum, a senior research fellow at the Korea Institute for National Unification.","jong, fertiliser, research, north, kim, plant, nuclear, reminds, mr, dprk, visited, uranium, korea, threat, world",Man-Made Disaster,Man-Made Disaster
460,Jul-20,MOSCOW (REUTERS) ,"Russian navy to get hypersonic nuclear strike weapons, says Putin",https://www.straitstimes.com/world/europe/putin-says-russian-navy-to-get-hypersonic-nuclear-strike-weapons,"MOSCOW (REUTERS) - Russian President Vladimir Putin said on Sunday (July 26) the Russian navy would be armed with hypersonic nuclear strike weapons and underwater nuclear drones, which the Defence Ministry said were in their final phase of testing.
Mr Putin, who says he does not want an arms race, has often spoken of a new generation of Russian nuclear weapons that he says are unequalled and can hit almost anywhere in the world.
Speaking in St Petersburg at an annual naval parade that showcases Russia's best ships, nuclear submarines and naval aviation, Mr Putin said the navy's capabilities were growing and it would get 40 new vessels this year.
He did not specify when it would receive new hypersonic weapons, but suggested that day was drawing closer.
""The widespread deployment of advanced digital technologies that have no equals in the world, including hypersonic strike systems and underwater drones, will give the fleet unique advantages and increased combat capabilities,"" Mr Putin said.","hypersonic, weapons, systems, submarines, drones, nuclear, strike, navy, underwater, testing, russian, putin",Man-Made Disaster,Man-Made Disaster
461,Apr-20,NEW DELHI (REUTERS) ,"India, Pakistan nuclear procurement networks larger than thought, study shows",https://www.straitstimes.com/asia/south-asia/india-pakistan-nuclear-procurement-networks-larger-than-thought-study-shows,"Pakistan's military, which plays a major role in decision-making for the nuclear weapons programme, also declined to comment.
But the C4ADS report found an additional 46, many in shipment hubs like Hong Kong, Singapore and the United Arab Emirates.
Neither India or Pakistan have signed the international Treaty on the Non-Proliferation of Nuclear Weapons, adhered to by most nuclear powers.
Having for years secretly developed nuclear weapons capability, the two declared themselves nuclear powers following tit-for-tat atomic tests in 1998.
Both countries are estimated to have around 150 useable nuclear warheads apiece, according to the Federation of American Scientists, a nonprofit group tracking stockpiles of nuclear weapons.","shows, margolin, weapons, procurement, india, report, study, pakistans, companies, international, united, networks, thought, larger, nuclear, pakistan, c4ads",Man-Made Disaster,Man-Made Disaster
462,Jul-20,DUBAI (REUTERS) ,Fire at Iran's Natanz nuclear facility caused significant damage: Spokesman,https://www.straitstimes.com/world/middle-east/fire-at-irans-natanz-nuclear-facility-caused-significant-damage-spokesman,"DUBAI (REUTERS) - A fire at Iran's underground Natanz nuclear facility has caused significant damage that could slow the development of advanced centrifuges used to enrich uranium, an Iranian nuclear official said on Sunday (July 5).
Last Thursday, an article by Iran's state news agency IRNA addressed what it called the possibility of sabotage by enemies such as Israel and the United States, although it stopped short of accusing either directly.
'MAXIMUM PRESSURE'Natanz is the centrepiece of Iran's enrichment programme, which Teheran says is for peaceful purposes.
Western intelligence agencies and the UN's nuclear watchdog (IAEA) believe it had a coordinated, clandestine nuclear arms programme that it halted in 2003.
Iran agreed to curb its nuclear programme in exchange for the removal of most international sanctions in a deal with six world powers in 2015.","significant, facility, underground, state, natanz, teheran, warned, damage, spokesman, caused, irans, programme, iranian, incident, nuclear, advanced",Man-Made Disaster,Man-Made Disaster
463,Sep-20,"SEOUL • The United States came close to nuclear war with North Korea in 2017, launching a precision missile to demonstrate to Pyongyang that it could strike any target, including North Korean leader Kim Jong Un, according to a new book by Washington Post journalist Bob Woodward.

In response to Pyongyang test","US, North Korea came close to nuclear war in 2017, says Bob Woodward's new book",https://www.straitstimes.com/world/us-n-korea-came-close-to-nuclear-war-in-2017-book,"SEOUL • The United States came close to nuclear war with North Korea in 2017, launching a precision missile to demonstrate to Pyongyang that it could strike any target, including North Korean leader Kim Jong Un, according to a new book by Washington Post journalist Bob Woodward.
""(Mattis) did not think that President (Donald) Trump would launch a pre-emptive strike on North Korea, although plans for such a war were on the shelf.""
With the escalation of provocations in 2017, Mr Trump's national security team also believed the potential for nuclear war with the North was there.
Mr Mattis even slept in his clothes so that he would be ready in case of a provocation by the North and went to the nearby Washington National Cathedral to pray, Mr Woodward reported.
He said the US Strategic Command in Omaha, Nebraska, had carefully reviewed Operation Plan 5027 - the war plans in case of a North Korean invasion - which included ""the use of 80 nuclear weapons"".","korean, close, woodward, book, mattis, north, response, 2017, mr, woodwards, bob, war, korea, nuclear, came, missile, launching",Man-Made Disaster,Man-Made Disaster
464,Feb-21,TEHERAN (AFP) ,Iran to release all crew but captain of seized South Korean ship,https://www.straitstimes.com/world/middle-east/iran-to-release-all-crew-but-captain-of-seized-south-korean-ship,"TEHERAN (AFP) - Iran said it has allowed all crew except the captain from a South Korean tanker seized last month for alleged pollution to leave the country in a ""humanitarian move"".
The development came as Teheran urged Seoul to release billions of dollars of Iranian assets frozen in South Korea due to US sanctions.
Permission had been granted upon ""the request of the South Korean government and (with) the cooperation of the judiciary in Iran"", he added.
Seoul-based news agency Yonhap cited the South Korean foreign ministry as saying the captain would remain in Iran to look after the tanker.
South Korean Deputy Foreign Minister Choi Jong-kun had visited Teheran last month on a long-planned visit, and discussed both the tanker's and the funds issues.","korean, crew, ministry, seized, foreign, funds, teheran, release, spokesman, south, iran, ship, tanker, captain",Man-Made Disaster,Man-Made Disaster
465,Dec-20,"Last week's assassination of Dr Mohsen Fakhrizadeh, Iran's top nuclear scientist, appears to be one calculated to send many messages, not least of which is that Israel ",Iran can benefit from being patient,https://www.straitstimes.com/opinion/st-editorial/iran-can-benefit-from-being-patient-0,"Dr Fakhrizadeh was killed last Friday in a firefight outside the capital Teheran despite the high level of security accorded him.
The Iranian government has fingered Israel for the murder and has vowed retaliation.
Mr Ali Akbar Velayati, international affairs adviser to Iran's Supreme Leader, Ayatollah Ali Khamenei, made clear that Iran ""will avenge the blood of this great martyr from the terrorist elements and their supporters"".
The chief of staff of the Iranian Armed Forces, Major-General Mohammad Bagheri, also warned of ""severe revenge"".
There are calls within Iran for the country to leave the nuclear non-proliferation treaty and for it to now ban international inspections of its nuclear facilities.","yesterday, dr, israel, ali, international, irans, fakhrizadeh, iran, iranian, benefit, nuclear, patient",Man-Made Disaster,Man-Made Disaster
466,Dec-20,"Last month, an intercontinental ballistic missile (ICBM) was fired in the general direction of the Hawaiian islands. During its descent a few minutes later, still outside the earth's atmosphere, it was struck by another missile that destroyed it. With that detonation, the world's tenuous nuclear balance suddenly threatened to come out of kilter.

The danger of atom bombs being used again was already increasing. Now it's grown once more. The ICBM flying over the Pacific was an American dummy designed to test a new kind of interceptor technology. As it flew, satellites spotted it and alerted an Air Force base in Colorado, which in turn communicated with a navy destroyer positioned north",Successful US missile intercept ends era of nuclear stability,https://www.straitstimes.com/opinion/successful-us-missile-intercept-ends-era-of-nuclear-stability-0,"Last month, an intercontinental ballistic missile (ICBM) was fired in the general direction of the Hawaiian islands.
During its descent a few minutes later, still outside the earth's atmosphere, it was struck by another missile that destroyed it.
With that detonation, the world's tenuous nuclear balance suddenly threatened to come out of kilter.
The ICBM flying over the Pacific was an American dummy designed to test a new kind of interceptor technology.
This ship, the USS John Finn, fired its own missile which, in the jargon, hit and killed the incoming one.","icbm, worlds, uss, threatened, intercept, ends, successful, era, fired, used, tenuous, nuclear, stability, missile, turn, test",Man-Made Disaster,Man-Made Disaster
467,May-20,"SEOUL • North Korean leader Kim Jong Un has hosted a meeting to discuss the country's nuclear capabilities, state media said yesterday, marking his first reported public appearance in three weeks.

The meeting came after US media said late last week that US President Donald Trump's administration had discussed holding the first US nuclear test in decades.

Mr Kim's meeting ",Kim seeking ways to boost N. Korea's nuke war deterrence,https://www.straitstimes.com/asia/east-asia/kim-seeking-ways-to-boost-n-koreas-nuke-war-deterrence,"It also reviewed and analysed ""a series of drawbacks in military and political activities"" and discussed ways for ""drastic improvement"".
The date of the meeting was not given, but a separate KCNA dispatch from the same meeting reported a military order signed by Mr Kim was issued on May 23.
Ruling Workers' Party officials wore face masks to greet Mr Kim as he entered the meeting of the Central Military Commission, images on state television showed.
But no one including Mr Kim was seen wearing a mask.
Mr Kim has made an unusually small number of outings in the past two months, with a notable absence from a key anniversary, as Pyongyang stepped up measures against the pandemic.","n, koreas, military, state, north, forces, kim, deterrence, nuke, mr, discussed, seeking, meeting, war, ways, nuclear, reported, boost",Man-Made Disaster,Man-Made Disaster
